year,IPC1,IPC4
1750,1.24e-08,2.41e-06
1751,1.2500000000000001e-08,2.43e-06
1752,1.26e-08,2.44e-06
1753,1.26e-08,2.45e-06
1754,1.27e-08,2.4599999999999997e-06
1755,1.2799999999999999e-08,2.47e-06
1756,1.2799999999999999e-08,2.49e-06
1757,1.29e-08,2.5e-06
1758,1.2999999999999999e-08,2.51e-06
1759,1.2999999999999999e-08,2.52e-06
1760,1.31e-08,2.5400000000000002e-06
1761,1.32e-08,2.55e-06
1762,1.32e-08,2.56e-06
1763,1.33e-08,2.58e-06
1764,1.3400000000000001e-08,2.5899999999999998e-06
1765,1.35e-08,2.5999999999999997e-06
1766,1.35e-08,2.62e-06
1767,1.3600000000000001e-08,2.63e-06
1768,1.3699999999999999e-08,2.64e-06
1769,1.38e-08,2.66e-06
1770,1.38e-08,2.6700000000000003e-06
1771,1.39e-08,2.69e-06
1772,1.4e-08,2.7e-06
1773,1.41e-08,2.7100000000000003e-06
1774,1.41e-08,2.7299999999999997e-06
1775,1.42e-08,2.74e-06
1776,1.43e-08,2.76e-06
1777,1.44e-08,2.7699999999999997e-06
1778,1.44e-08,2.79e-06
1779,1.45e-08,2.8e-06
1780,1.46e-08,2.82e-06
1781,1.47e-08,2.83e-06
1782,1.48e-08,2.8500000000000002e-06
1783,1.48e-08,2.86e-06
1784,1.49e-08,2.8800000000000004e-06
1785,1.5000000000000002e-08,2.8999999999999998e-06
1786,1.51e-08,2.9099999999999997e-06
1787,1.52e-08,2.93e-06
1788,1.52e-08,2.94e-06
1789,1.5299999999999998e-08,2.96e-06
1790,1.5400000000000002e-08,2.97e-06
1791,1.55e-08,2.99e-06
1792,1.56e-08,3.01e-06
1793,1.5699999999999998e-08,3.0300000000000002e-06
1794,1.5800000000000003e-08,3.05e-06
1795,1.5800000000000003e-08,3.07e-06
1796,1.59e-08,3.0799999999999997e-06
1797,1.5999999999999998e-08,3.1e-06
1798,1.61e-08,3.1199999999999998e-06
1799,1.62e-08,3.14e-06
1800,1.63e-08,3.1600000000000002e-06
1801,1.6399999999999998e-08,3.19e-06
1802,1.6500000000000002e-08,3.21e-06
1803,1.66e-08,3.24e-06
1804,1.67e-08,3.27e-06
1805,1.6799999999999998e-08,3.29e-06
