year,IPC1,IPC2,IPC4,IPC5
1750,4.0000000000000003e-07,0.0,4.34e-05,0.0
1751,4.03e-07,0.0,4.36e-05,1.1900000000000001e-07
1752,4.05e-07,0.0,4.38e-05,2.3800000000000001e-07
1753,4.0700000000000003e-07,0.0,4.4e-05,3.5799999999999995e-07
1754,4.09e-07,0.0,4.43e-05,4.769999999999999e-07
1755,4.11e-07,0.0,4.45e-05,5.96e-07
1756,4.14e-07,0.0,4.4699999999999996e-05,7.15e-07
1757,4.1599999999999997e-07,0.0,4.49e-05,8.35e-07
1758,4.18e-07,0.0,4.5199999999999994e-05,9.539999999999999e-07
1759,4.2e-07,0.0,4.5400000000000006e-05,1.07e-06
1760,4.2299999999999996e-07,0.0,4.5600000000000004e-05,1.19e-06
1761,4.2499999999999995e-07,0.0,4.58e-05,1.31e-06
1762,4.27e-07,0.0,4.61e-05,1.43e-06
1763,4.3e-07,0.0,4.63e-05,1.55e-06
1764,4.32e-07,0.0,4.66e-05,1.67e-06
1765,4.34e-07,0.0,4.68e-05,1.79e-06
1766,4.37e-07,0.0,4.71e-05,1.91e-06
1767,4.39e-07,0.0,4.7300000000000005e-05,2.03e-06
1768,4.41e-07,0.0,4.75e-05,2.15e-06
1769,4.44e-07,0.0,4.78e-05,2.27e-06
1770,4.46e-07,0.0,4.8e-05,2.38e-06
1771,4.48e-07,0.0,4.83e-05,2.5e-06
1772,4.51e-07,0.0,4.85e-05,2.62e-06
1773,4.53e-07,0.0,4.88e-05,2.74e-06
1774,4.56e-07,0.0,4.91e-05,2.86e-06
1775,4.58e-07,0.0,4.93e-05,2.98e-06
1776,4.6099999999999996e-07,0.0,4.96e-05,3.1e-06
1777,4.63e-07,0.0,4.98e-05,3.22e-06
1778,4.66e-07,0.0,5.01e-05,3.34e-06
1779,4.68e-07,0.0,5.04e-05,3.46e-06
1780,4.71e-07,0.0,5.06e-05,3.58e-06
1781,4.73e-07,0.0,5.0900000000000004e-05,3.7e-06
1782,4.7600000000000003e-07,0.0,5.1200000000000004e-05,3.82e-06
1783,4.79e-07,0.0,5.15e-05,3.9300000000000005e-06
1784,4.81e-07,0.0,5.18e-05,4.05e-06
1785,4.84e-07,0.0,5.2e-05,4.17e-06
1786,4.86e-07,0.0,5.23e-05,4.2900000000000004e-06
1787,4.89e-07,0.0,5.26e-05,4.41e-06
1788,4.92e-07,0.0,5.2900000000000005e-05,4.53e-06
