year,IPC1,IPC2,IPC4,IPCMAG
1750,7.889999999999999e-06,0.0,6.610000000000001e-05,4.82e-05
1751,7.91e-06,0.0,6.63e-05,4.83e-05
1752,7.92e-06,0.0,6.64e-05,4.84e-05
1753,7.939999999999999e-06,0.0,6.66e-05,4.85e-05
1754,7.96e-06,0.0,6.67e-05,4.8599999999999995e-05
1755,7.97e-06,0.0,6.69e-05,4.87e-05
1756,7.99e-06,0.0,6.7e-05,4.88e-05
1757,8e-06,0.0,6.71e-05,4.8899999999999996e-05
1758,8.02e-06,0.0,6.73e-05,4.9000000000000005e-05
1759,8.030000000000001e-06,0.0,6.74e-05,4.91e-05
1760,8.05e-06,0.0,6.759999999999999e-05,4.92e-05
1761,8.07e-06,0.0,6.769999999999999e-05,4.93e-05
1762,8.08e-06,0.0,6.79e-05,4.94e-05
1763,8.1e-06,0.0,6.8e-05,4.9500000000000004e-05
1764,8.109999999999999e-06,0.0,6.819999999999999e-05,4.96e-05
1765,8.13e-06,0.0,6.829999999999999e-05,4.97e-05
1766,8.14e-06,0.0,6.850000000000001e-05,4.99e-05
1767,8.16e-06,0.0,6.86e-05,5e-05
1768,8.17e-06,0.0,6.88e-05,5.01e-05
1769,8.19e-06,0.0,6.890000000000001e-05,5.02e-05
1770,8.210000000000001e-06,0.0,6.91e-05,5.0299999999999996e-05
1771,8.22e-06,0.0,6.92e-05,5.04e-05
1772,8.24e-06,0.0,6.94e-05,5.05e-05
1773,8.25e-06,0.0,6.96e-05,5.06e-05
1774,8.269999999999999e-06,0.0,6.97e-05,5.07e-05
1775,8.279999999999999e-06,0.0,6.99e-05,5.0799999999999995e-05
1776,8.3e-06,0.0,7.000000000000001e-05,5.0900000000000004e-05
1777,8.31e-06,0.0,7.02e-05,5.1e-05
1778,8.33e-06,0.0,7.03e-05,5.11e-05
1779,8.35e-06,0.0,7.049999999999999e-05,5.1200000000000004e-05
1780,8.36e-06,0.0,7.06e-05,5.13e-05
1781,8.380000000000001e-06,0.0,7.08e-05,5.14e-05
1782,8.39e-06,0.0,7.09e-05,5.15e-05
1783,8.41e-06,0.0,7.11e-05,5.16e-05
1784,8.42e-06,0.0,7.12e-05,5.17e-05
1785,8.439999999999999e-06,0.0,7.14e-05,5.19e-05
1786,8.449999999999999e-06,0.0,7.149999999999999e-05,5.2e-05
1787,8.47e-06,0.0,7.17e-05,5.21e-05
1788,8.48e-06,0.0,7.18e-05,5.22e-05
1789,8.5e-06,0.0,7.199999999999999e-05,5.23e-05
1790,8.51e-06,0.0,7.209999999999999e-05,5.24e-05
1791,8.53e-06,0.0,7.230000000000001e-05,5.2499999999999995e-05
1792,8.550000000000001e-06,0.0,7.25e-05,5.26e-05
1793,8.56e-06,0.0,7.26e-05,5.2699999999999993e-05
1794,8.580000000000001e-06,0.0,7.280000000000001e-05,5.28e-05
1795,8.59e-06,0.0,7.290000000000001e-05,5.2900000000000005e-05
1796,8.609999999999999e-06,0.0,7.31e-05,5.3e-05
1797,8.619999999999999e-06,0.0,7.32e-05,5.31e-05
1798,8.64e-06,0.0,7.340000000000001e-05,5.33e-05
1799,8.65e-06,0.0,7.35e-05,5.3400000000000004e-05
1800,8.67e-06,0.0,7.37e-05,5.35e-05
1801,8.68e-06,0.0,7.38e-05,5.36e-05
1802,8.7e-06,0.0,7.4e-05,5.37e-05
1803,8.710000000000001e-06,0.0,7.42e-05,5.38e-05
1804,8.73e-06,0.0,7.43e-05,5.39e-05
1805,8.74e-06,0.0,7.45e-05,5.4e-05
1806,8.76e-06,0.0,7.46e-05,5.41e-05
1807,8.77e-06,0.0,7.48e-05,5.4199999999999996e-05
1808,8.789999999999999e-06,0.0,7.489999999999999e-05,5.4399999999999994e-05
1809,8.8e-06,0.0,7.51e-05,5.4499999999999997e-05
1810,8.82e-06,0.0,7.53e-05,5.4600000000000006e-05
1811,8.84e-06,0.0,7.549999999999999e-05,5.4800000000000004e-05
1812,8.87e-06,0.0,7.57e-05,5.5e-05
1813,8.89e-06,0.0,7.6e-05,5.52e-05
1814,8.920000000000001e-06,0.0,7.620000000000001e-05,5.54e-05
1815,8.94e-06,0.0,7.65e-05,5.5599999999999996e-05
1816,8.97e-06,0.0,7.670000000000001e-05,5.59e-05
1817,8.99e-06,0.0,7.69e-05,5.6099999999999995e-05
1818,9.02e-06,0.0,7.72e-05,5.63e-05
1819,9.04e-06,0.0,7.74e-05,5.6500000000000005e-05
1820,9.06e-06,0.0,7.77e-05,5.67e-05
1821,9.110000000000001e-06,0.0,7.82e-05,5.7e-05
1822,9.16e-06,0.0,7.87e-05,5.72e-05
1823,9.2e-06,0.0,7.92e-05,5.74e-05
1824,9.25e-06,0.0,7.97e-05,5.77e-05
1825,9.299999999999999e-06,0.0,8.02e-05,5.79e-05
1826,9.339999999999999e-06,0.0,8.07e-05,5.82e-05
1827,9.390000000000002e-06,0.0,8.12e-05,5.84e-05
1828,9.440000000000001e-06,0.0,8.17e-05,5.8700000000000004e-05
1829,9.48e-06,0.0,8.219999999999999e-05,5.89e-05
1830,9.53e-06,0.0,8.269999999999999e-05,5.92e-05
1831,9.610000000000001e-06,0.0,8.350000000000001e-05,5.96e-05
1832,9.69e-06,0.0,8.42e-05,6.0100000000000004e-05
1833,9.77e-06,0.0,8.5e-05,6.06e-05
1834,9.86e-06,0.0,8.58e-05,6.110000000000001e-05
1835,9.94e-06,0.0,8.659999999999999e-05,6.16e-05
1836,1e-05,0.0,8.730000000000001e-05,6.21e-05
1837,1.01e-05,0.0,8.81e-05,6.26e-05
1838,1.02e-05,0.0,8.89e-05,6.31e-05
1839,1.03e-05,0.0,8.96e-05,6.36e-05
1840,1.03e-05,0.0,9.039999999999999e-05,6.41e-05
1841,1.0399999999999999e-05,0.0,9.120000000000001e-05,6.46e-05
1842,1.0500000000000001e-05,0.0,9.21e-05,6.510000000000001e-05
1843,1.06e-05,0.0,9.29e-05,6.57e-05
1844,1.07e-05,0.0,9.37e-05,6.62e-05
1845,1.08e-05,0.0,9.45e-05,6.67e-05
1846,1.09e-05,0.0,9.54e-05,6.73e-05
1847,1.09e-05,0.0,9.62e-05,6.78e-05
1848,1.1e-05,0.0,9.7e-05,6.829999999999999e-05
1849,1.11e-05,0.0,9.79e-05,6.890000000000001e-05
1850,1.44e-05,0.0,9.84e-05,7.81e-05
1851,1.46e-05,0.0,9.96e-05,7.9e-05
1852,1.48e-05,0.0,0.000101,7.98e-05
1853,1.4999999999999999e-05,0.0,0.000102,8.07e-05
1854,1.52e-05,0.0,0.000103,8.15e-05
1855,1.54e-05,0.0,0.000104,8.23e-05
1856,1.55e-05,0.0,0.000106,8.309999999999999e-05
1857,1.57e-05,0.0,0.000107,8.38e-05
1858,1.59e-05,0.0,0.000108,8.46e-05
1859,1.61e-05,0.0,0.00010899999999999999,8.53e-05
1860,1.62e-05,0.0,0.00011,8.59e-05
1861,1.6400000000000002e-05,0.0,0.000111,8.649999999999999e-05
1862,1.65e-05,0.0,0.000112,8.71e-05
1863,1.7e-05,0.0,0.00011300000000000001,8.78e-05
1864,1.72e-05,0.0,0.000114,8.840000000000001e-05
