year,IPC1,IPC2,IPC4,IPC5
1750,0.000116,0.0,0.000199,0.0
1751,0.000116,0.0,0.0002,0.0
1752,0.00011700000000000001,0.0,0.000201,0.0
1753,0.00011700000000000001,0.0,0.000202,0.0
1754,0.000118,0.0,0.000203,0.0
1755,0.000118,0.0,0.000204,0.0
1756,0.00011899999999999999,0.0,0.000205,0.0
1757,0.00011899999999999999,0.0,0.000206,0.0
1758,0.00011999999999999999,0.0,0.000207,0.0
1759,0.00011999999999999999,0.0,0.000208,0.0
1760,0.000121,0.0,0.00020899999999999998,0.0
1761,0.000122,0.0,0.00020999999999999998,0.0
1762,0.000122,0.0,0.000211,0.0
1763,0.000123,0.0,0.000212,0.0
1764,0.000123,0.0,0.000213,0.0
1765,0.000124,0.0,0.000215,0.0
1766,0.000124,0.0,0.000216,0.0
1767,0.000125,0.0,0.000217,0.0
1768,0.000125,0.0,0.00021799999999999999,0.0
1769,0.000126,0.0,0.000219,0.0
1770,0.000127,0.0,0.00022,0.0
1771,0.000127,0.0,0.000221,0.0
1772,0.000128,0.0,0.000222,0.0
1773,0.000128,0.0,0.000223,0.0
1774,0.000129,0.0,0.000225,0.0
1775,0.000129,0.0,0.00022600000000000002,0.0
1776,0.00013000000000000002,0.0,0.00022700000000000002,0.0
1777,0.000131,0.0,0.000228,0.0
1778,0.000131,0.0,0.000229,0.0
1779,0.000132,0.0,0.00023,0.0
1780,0.000132,0.0,0.000232,0.0
1781,0.000133,0.0,0.00023300000000000003,0.0
1782,0.000133,0.0,0.00023400000000000002,0.0
1783,0.000134,0.0,0.000235,0.0
1784,0.000135,0.0,0.000236,0.0
1785,0.000135,0.0,0.00023799999999999998,0.0
1786,0.000136,0.0,0.00023899999999999998,0.0
1787,0.000136,0.0,0.00023999999999999998,0.0
1788,0.00013700000000000002,0.0,0.000241,0.0
1789,0.00013700000000000002,0.0,0.000243,0.0
1790,0.00013800000000000002,0.0,0.000244,0.0
1791,0.00013900000000000002,0.0,0.000245,0.0
1792,0.00013900000000000002,0.0,0.000246,0.0
1793,0.00014000000000000001,0.0,0.000248,0.0
1794,0.00014000000000000001,0.0,0.000249,0.0
1795,0.00014099999999999998,0.0,0.00025,0.0
1796,0.00014099999999999998,0.0,0.000251,0.0
1797,0.00014199999999999998,0.0,0.000253,0.0
1798,0.00014299999999999998,0.0,0.000254,0.0
1799,0.00014299999999999998,0.0,0.000255,0.0
1800,0.00014399999999999998,0.0,0.000257,0.0
1801,0.00014399999999999998,0.0,0.000258,0.0
1802,0.000145,0.0,0.000259,0.0
1803,0.000145,0.0,0.000261,0.0
1804,0.000146,0.0,0.000262,0.0
1805,0.000147,0.0,0.000263,0.0
1806,0.000147,0.0,0.000265,0.0
1807,0.000148,0.0,0.000266,0.0
1808,0.000148,0.0,0.00026700000000000004,0.0
1809,0.000149,0.0,0.00026900000000000003,0.0
1810,0.000149,0.0,0.00027,0.0
1811,0.00015,0.0,0.000272,0.0
1812,0.00015099999999999998,0.0,0.000273,0.0
1813,0.00015099999999999998,0.0,0.000275,0.0
1814,0.000152,0.0,0.00027600000000000004,0.0
1815,0.000152,0.0,0.00027800000000000004,0.0
1816,0.000153,0.0,0.000279,0.0
1817,0.000154,0.0,0.00028100000000000005,0.0
1818,0.000154,0.0,0.00028199999999999997,0.0
1819,0.000155,0.0,0.00028399999999999996,0.0
