year,IPC1,IPC2,IPC4,IPC5
1750,0.000365,0.0,0.000421,0.0
1751,0.000368,0.0,0.000425,1.15e-06
1752,0.000371,0.0,0.000428,2.3e-06
1753,0.000374,0.0,0.000432,3.44e-06
1754,0.000377,0.0,0.000435,4.59e-06
1755,0.000379,0.0,0.000439,5.74e-06
1756,0.000382,0.0,0.000442,6.89e-06
1757,0.00038500000000000003,0.0,0.000446,8.040000000000001e-06
1758,0.000388,0.0,0.000449,9.18e-06
1759,0.000391,0.0,0.000453,1.03e-05
1760,0.00039400000000000004,0.0,0.000456,1.15e-05
1761,0.000397,0.0,0.00046,1.26e-05
1762,0.0004,0.0,0.00046300000000000003,1.38e-05
1763,0.00040300000000000004,0.0,0.000467,1.49e-05
1764,0.000406,0.0,0.00047099999999999996,1.61e-05
1765,0.00041,0.0,0.000475,1.72e-05
1766,0.00041299999999999996,0.0,0.00047799999999999996,1.84e-05
1767,0.000416,0.0,0.000482,1.95e-05
1768,0.000419,0.0,0.000486,2.07e-05
1769,0.000422,0.0,0.00049,2.18e-05
1770,0.000425,0.0,0.000493,2.3e-05
1771,0.000429,0.0,0.000497,2.41e-05
1772,0.000432,0.0,0.000501,2.53e-05
1773,0.000435,0.0,0.000506,2.64e-05
1774,0.000439,0.0,0.00051,2.76e-05
1775,0.000442,0.0,0.000514,2.87e-05
1776,0.00044500000000000003,0.0,0.000518,2.98e-05
1777,0.000449,0.0,0.000522,3.1e-05
1778,0.00045200000000000004,0.0,0.000526,3.2099999999999994e-05
1779,0.000456,0.0,0.00053,3.33e-05
1780,0.00045900000000000004,0.0,0.0005340000000000001,3.44e-05
1781,0.00046300000000000003,0.0,0.0005380000000000001,3.56e-05
1782,0.00046600000000000005,0.0,0.0005430000000000001,3.6700000000000004e-05
1783,0.00047,0.0,0.0005470000000000001,3.7900000000000006e-05
1784,0.00047299999999999995,0.0,0.0005510000000000001,3.9e-05
1785,0.000477,0.0,0.0005560000000000001,4.02e-05
1786,0.000481,0.0,0.0005600000000000001,4.13e-05
1787,0.000484,0.0,0.0005639999999999999,4.25e-05
1788,0.000488,0.0,0.000569,4.36e-05
1789,0.000492,0.0,0.0005729999999999999,4.48e-05
1790,0.000495,0.0,0.000578,4.5900000000000004e-05
1791,0.000499,0.0,0.0005819999999999999,4.71e-05
1792,0.000503,0.0,0.000587,4.82e-05
1793,0.000507,0.0,0.000592,4.94e-05
1794,0.0005110000000000001,0.0,0.000597,5.05e-05
1795,0.000515,0.0,0.000601,5.17e-05
1796,0.000519,0.0,0.000606,5.28e-05
1797,0.000522,0.0,0.000611,5.4e-05
1798,0.000526,0.0,0.000615,5.5100000000000004e-05
1799,0.00053,0.0,0.00062,5.63e-05
1800,0.0005340000000000001,0.0,0.000625,5.74e-05
1801,0.0005380000000000001,0.0,0.00063,5.8500000000000006e-05
1802,0.0005420000000000001,0.0,0.000635,5.97e-05
1803,0.0005470000000000001,0.0,0.00064,6.08e-05
1804,0.0005510000000000001,0.0,0.0006450000000000001,6.2e-05
1805,0.000555,0.0,0.000651,6.31e-05
1806,0.000559,0.0,0.000656,6.429999999999999e-05
1807,0.0005629999999999999,0.0,0.000661,6.54e-05
1808,0.0005679999999999999,0.0,0.000666,6.66e-05
1809,0.0005719999999999999,0.0,0.000671,6.769999999999999e-05
1810,0.0005759999999999999,0.0,0.0006760000000000001,6.890000000000001e-05
1811,0.000578,0.0,0.000678,7.000000000000001e-05
1812,0.000579,0.0,0.0006810000000000001,7.12e-05
1813,0.0005809999999999999,0.0,0.000683,7.230000000000001e-05
1814,0.000583,0.0,0.0006850000000000001,7.35e-05
1815,0.000584,0.0,0.000687,7.46e-05
1816,0.0005859999999999999,0.0,0.00069,7.580000000000001e-05
1817,0.000588,0.0,0.0006919999999999999,7.69e-05
1818,0.000589,0.0,0.000694,7.81e-05
1819,0.0005909999999999999,0.0,0.000696,7.92e-05
1820,0.000593,0.0,0.000699,8.04e-05
1821,0.0005949999999999999,0.0,0.0007009999999999999,8.15e-05
1822,0.000596,0.0,0.000703,8.269999999999999e-05
1823,0.000598,0.0,0.0007059999999999999,8.38e-05
1824,0.0006,0.0,0.000708,8.49e-05
