year,IPC1,IPC2,IPC4,IPCMAG
1750,2.36e-05,6.41e-10,7.93e-06,4.66e-05
1751,2.37e-05,6.430000000000001e-10,7.96e-06,4.67e-05
1752,2.37e-05,6.439999999999999e-10,7.99e-06,4.68e-05
1753,2.37e-05,6.46e-10,8.02e-06,4.7e-05
1754,2.37e-05,6.479999999999999e-10,8.05e-06,4.71e-05
1755,2.37e-05,6.489999999999999e-10,8.08e-06,4.7300000000000005e-05
1756,2.3800000000000003e-05,6.759999999999999e-10,8.109999999999999e-06,4.74e-05
1757,2.3800000000000003e-05,6.78e-10,8.14e-06,4.75e-05
1758,2.3800000000000003e-05,6.789999999999999e-10,8.17e-06,4.77e-05
1759,2.3800000000000003e-05,6.81e-10,8.200000000000001e-06,4.78e-05
1760,2.39e-05,6.829999999999999e-10,8.229999999999999e-06,4.79e-05
1761,2.39e-05,7.21e-10,8.26e-06,4.81e-05
1762,2.39e-05,7.23e-10,8.29e-06,4.82e-05
1763,2.39e-05,7.250000000000001e-10,8.32e-06,4.84e-05
1764,2.4e-05,7.26e-10,8.35e-06,4.85e-05
1765,2.4e-05,7.28e-10,8.380000000000001e-06,4.8599999999999995e-05
1766,2.4e-05,7.79e-10,8.41e-06,4.88e-05
1767,2.4e-05,7.81e-10,8.439999999999999e-06,4.8899999999999996e-05
1768,2.4e-05,7.82e-10,8.47e-06,4.91e-05
1769,2.41e-05,7.84e-10,8.5e-06,4.92e-05
1770,2.41e-05,7.86e-10,8.53e-06,4.93e-05
1771,2.41e-05,8.39e-10,8.56e-06,4.96e-05
1772,2.42e-05,8.41e-10,8.59e-06,4.98e-05
1773,2.42e-05,8.43e-10,8.63e-06,5e-05
1774,2.42e-05,8.45e-10,8.66e-06,5.02e-05
1775,2.4299999999999998e-05,8.47e-10,8.69e-06,5.05e-05
1776,2.4299999999999998e-05,9.03e-10,8.72e-06,5.07e-05
1777,2.44e-05,9.05e-10,8.750000000000001e-06,5.0900000000000004e-05
1778,2.44e-05,9.07e-10,8.779999999999999e-06,5.11e-05
1779,2.44e-05,9.09e-10,8.81e-06,5.14e-05
1780,2.4500000000000003e-05,9.110000000000001e-10,8.84e-06,5.16e-05
1781,2.46e-05,9.81e-10,8.880000000000001e-06,5.19e-05
1782,2.46e-05,9.83e-10,8.91e-06,5.22e-05
1783,2.47e-05,9.85e-10,8.94e-06,5.2499999999999995e-05
1784,2.47e-05,9.87e-10,8.97e-06,5.28e-05
1785,2.47e-05,9.89e-10,9.01e-06,5.31e-05
1786,2.48e-05,1.08e-09,9.04e-06,5.3400000000000004e-05
1787,2.49e-05,1.08e-09,9.07e-06,5.37e-05
1788,2.49e-05,1.08e-09,9.100000000000001e-06,5.4e-05
1789,2.5e-05,1.09e-09,9.14e-06,5.43e-05
1790,2.5e-05,1.09e-09,9.169999999999999e-06,5.4600000000000006e-05
1791,2.51e-05,1.1799999999999999e-09,9.2e-06,5.4800000000000004e-05
1792,2.51e-05,1.2e-09,9.24e-06,5.5e-05
1793,2.51e-05,1.2e-09,9.270000000000001e-06,5.53e-05
1794,2.52e-05,1.2e-09,9.299999999999999e-06,5.55e-05
1795,2.52e-05,1.2e-09,9.33e-06,5.57e-05
1796,2.52e-05,1.25e-09,9.37e-06,5.59e-05
1797,2.53e-05,1.2899999999999999e-09,9.4e-06,5.6099999999999995e-05
1798,2.53e-05,1.33e-09,9.43e-06,5.64e-05
1799,2.53e-05,1.38e-09,9.46e-06,5.66e-05
1800,2.5399999999999997e-05,1.43e-09,9.5e-06,5.6800000000000005e-05
1801,2.5399999999999997e-05,1.42e-09,9.53e-06,5.71e-05
1802,2.55e-05,2.09e-09,9.57e-06,5.75e-05
1803,2.5600000000000002e-05,1.5600000000000002e-09,9.6e-06,5.7799999999999995e-05
1804,2.5600000000000002e-05,1.75e-09,9.63e-06,5.82e-05
1805,2.57e-05,1.6300000000000002e-09,9.67e-06,5.86e-05
1806,2.57e-05,1.7000000000000001e-09,9.7e-06,5.89e-05
1807,2.58e-05,1.77e-09,9.74e-06,5.93e-05
