year,IPC1,IPC2,IPC4,IPCMAG
1750,0.0287,0.0,0.0257,0.108
1751,0.0287,0.0,0.0258,0.108
1752,0.0288,0.0,0.0258,0.108
1753,0.0288,0.0,0.0259,0.109
1754,0.0289,0.0,0.026,0.109
1755,0.0289,0.0,0.026,0.109
1756,0.029,0.0,0.0261,0.109
1757,0.029,0.0,0.0261,0.109
1758,0.0291,0.0,0.026199999999999998,0.11
1759,0.0291,0.0,0.026199999999999998,0.11
1760,0.0292,0.0,0.0263,0.11
1761,0.0292,0.0,0.0263,0.11
1762,0.0293,0.0,0.0264,0.111
1763,0.0293,0.0,0.0264,0.111
1764,0.0294,0.0,0.0265,0.111
1765,0.0294,0.0,0.026600000000000002,0.111
1766,0.0294,0.0,0.026600000000000002,0.112
1767,0.0295,0.0,0.026699999999999998,0.112
1768,0.0295,0.0,0.026699999999999998,0.112
1769,0.0296,0.0,0.0268,0.112
1770,0.0296,0.0,0.0268,0.113
1771,0.0297,0.0,0.0269,0.113
1772,0.0297,0.0,0.027,0.113
1773,0.0298,0.0,0.027,0.113
1774,0.0298,0.0,0.027100000000000003,0.113
1775,0.0299,0.0,0.027100000000000003,0.114
1776,0.0299,0.0,0.0272,0.114
1777,0.03,0.0,0.0272,0.114
1778,0.03,0.0,0.0273,0.114
1779,0.030100000000000002,0.0,0.0273,0.115
1780,0.030100000000000002,0.0,0.027399999999999997,0.115
1781,0.030199999999999998,0.0,0.0275,0.115
1782,0.030199999999999998,0.0,0.0275,0.115
1783,0.030199999999999998,0.0,0.027600000000000003,0.116
1784,0.0303,0.0,0.027600000000000003,0.116
1785,0.0303,0.0,0.0277,0.116
1786,0.0304,0.0,0.027800000000000002,0.116
1787,0.0304,0.0,0.027800000000000002,0.117
1788,0.0305,0.0,0.027899999999999998,0.117
1789,0.0305,0.0,0.027899999999999998,0.117
1790,0.030600000000000002,0.0,0.028,0.117
1791,0.030600000000000002,0.0,0.028,0.118
1792,0.030699999999999998,0.0,0.0281,0.118
1793,0.030699999999999998,0.0,0.0282,0.118
1794,0.030699999999999998,0.0,0.0282,0.118
1795,0.0308,0.0,0.028300000000000002,0.119
1796,0.0308,0.0,0.028300000000000002,0.119
1797,0.030899999999999997,0.0,0.028399999999999998,0.119
1798,0.030899999999999997,0.0,0.0285,0.119
1799,0.031,0.0,0.0285,0.12
1800,0.031,0.0,0.0286,0.12
1801,0.031100000000000003,0.0,0.0286,0.12
1802,0.031100000000000003,0.0,0.0287,0.12
1803,0.031100000000000003,0.0,0.0288,0.121
1804,0.0312,0.0,0.0288,0.121
1805,0.0312,0.0,0.0289,0.121
1806,0.0313,0.0,0.0289,0.121
1807,0.0313,0.0,0.029,0.122
1808,0.0314,0.0,0.0291,0.122
1809,0.0314,0.0,0.0291,0.122
1810,0.0314,0.0,0.0292,0.122
1811,0.0315,0.0,0.0292,0.123
1812,0.0315,0.0,0.0293,0.123
1813,0.0316,0.0,0.0294,0.123
1814,0.0316,0.0,0.0294,0.123
1815,0.0317,0.0,0.0295,0.124
1816,0.0317,0.0,0.0295,0.124
1817,0.0317,0.0,0.0296,0.124
1818,0.0318,0.0,0.0297,0.124
1819,0.0318,0.0,0.0297,0.125
1820,0.0319,0.0,0.0298,0.125
1821,0.032,0.0,0.03,0.126
1822,0.0322,0.0,0.030100000000000002,0.126
1823,0.032299999999999995,0.0,0.0303,0.127
1824,0.0325,0.0,0.0305,0.128
1825,0.032600000000000004,0.0,0.030600000000000002,0.128
1826,0.032799999999999996,0.0,0.0308,0.129
1827,0.0329,0.0,0.031,0.13
1828,0.033100000000000004,0.0,0.031100000000000003,0.131
1829,0.0332,0.0,0.0313,0.131
1830,0.0334,0.0,0.0315,0.132
1831,0.0335,0.0,0.0317,0.133
1832,0.0337,0.0,0.0318,0.133
1833,0.0338,0.0,0.032,0.134
1834,0.034,0.0,0.0322,0.135
1835,0.0341,0.0,0.032299999999999995,0.136
1836,0.0343,0.0,0.0325,0.136
1837,0.0344,0.0,0.0327,0.137
1838,0.0345,0.0,0.032799999999999996,0.138
1839,0.0347,0.0,0.033,0.138
1840,0.0348,0.0,0.0332,0.139
1841,0.035,0.0,0.033299999999999996,0.14
1842,0.0351,0.0,0.0335,0.14
1843,0.0352,0.0,0.0337,0.141
1844,0.0354,0.0,0.0338,0.142
1845,0.0355,0.0,0.034,0.143
1846,0.0357,0.0,0.0342,0.143
1847,0.0358,0.0,0.0343,0.144
1848,0.0359,0.0,0.0345,0.145
1849,0.0361,0.0,0.0347,0.145
1850,0.0362,0.0,0.0349,0.146
1851,0.0364,0.0,0.035,0.147
1852,0.0365,0.0,0.0352,0.148
1853,0.0366,0.0,0.0354,0.148
1854,0.0367,0.0,0.0355,0.149
1855,0.036899999999999995,0.0,0.0357,0.15
1856,0.037,0.0,0.0359,0.15
1857,0.0371,0.0,0.036,0.151
1858,0.0373,0.0,0.0362,0.152
1859,0.037399999999999996,0.0,0.0364,0.152
1860,0.0375,0.0,0.0365,0.153
1861,0.0376,0.0,0.0367,0.154
1862,0.0378,0.0,0.036899999999999995,0.155
1863,0.037899999999999996,0.0,0.037,0.155
1864,0.038,0.0,0.037200000000000004,0.156
1865,0.0381,0.0,0.037399999999999996,0.157
1866,0.038299999999999994,0.0,0.0375,0.157
1867,0.0384,0.0,0.037700000000000004,0.158
1868,0.0385,0.0,0.037899999999999996,0.159
1869,0.0386,0.0,0.0381,0.16
1870,0.038700000000000005,0.0,0.038200000000000005,0.16
1871,0.039299999999999995,0.0,0.038799999999999994,0.163
1872,0.039799999999999995,0.0,0.0394,0.165
1873,0.040299999999999996,0.0,0.04,0.168
1874,0.0409,0.0,0.040600000000000004,0.17
1875,0.0414,0.0,0.0412,0.173
1876,0.0419,0.0,0.0417,0.175
1877,0.0425,0.0,0.0423,0.177
1878,0.043,0.0,0.0429,0.18
1879,0.0435,0.0,0.0435,0.182
1880,0.044,0.0,0.0441,0.185
1881,0.0445,0.0,0.044700000000000004,0.187
1882,0.0451,0.0,0.0453,0.19
1883,0.0456,0.0,0.0458,0.192
1884,0.0461,0.0,0.0464,0.195
1885,0.0466,0.0,0.047,0.197
1886,0.0471,0.0,0.0476,0.2
1887,0.0476,0.0,0.0482,0.202
1888,0.048100000000000004,0.0,0.048799999999999996,0.204
1889,0.048600000000000004,0.0,0.0494,0.207
1890,0.049100000000000005,0.0,0.0499,0.209
1891,0.0494,0.0,0.0504,0.211
1892,0.0498,0.0,0.0508,0.213
1893,0.0501,0.0,0.0513,0.215
1894,0.0505,0.0,0.0517,0.217
1895,0.0508,0.0,0.0522,0.219
1896,0.0512,0.0,0.0526,0.221
1897,0.0515,0.0,0.0531,0.223
1898,0.0519,0.0,0.0535,0.224
1899,0.0522,0.0,0.054,0.226
1900,0.0525,0.0,0.0544,0.228
1901,0.0515,0.0,0.0549,0.23
1902,0.0506,0.0,0.0554,0.232
1903,0.0495,0.0,0.055799999999999995,0.234
1904,0.0485,0.0,0.056299999999999996,0.236
1905,0.0474,0.0,0.056799999999999996,0.238
1906,0.0464,0.0,0.0572,0.24
1907,0.0453,0.0,0.0577,0.242
1908,0.0442,0.0,0.0582,0.244
1909,0.043,0.0,0.0586,0.246
1910,0.0419,0.0,0.0591,0.248
1911,0.044,1.03e-08,0.0596,0.25
1912,0.046,2.06e-08,0.06,0.252
1913,0.048,3.0800000000000004e-08,0.0605,0.254
1914,0.05,4.1100000000000004e-08,0.061,0.256
1915,0.052,5.1400000000000004e-08,0.061399999999999996,0.257
1916,0.053899999999999997,6.169999999999999e-08,0.0619,0.259
1917,0.0559,7.2e-08,0.0624,0.261
1918,0.0578,8.229999999999999e-08,0.0628,0.263
1919,0.0597,9.25e-08,0.0633,0.265
1920,0.0616,1.03e-07,0.0638,0.267
1921,0.0635,1.1299999999999999e-07,0.06420000000000001,0.269
1922,0.0654,1.23e-07,0.06470000000000001,0.271
1923,0.06720000000000001,1.34e-07,0.06520000000000001,0.273
1924,0.069,1.44e-07,0.06559999999999999,0.275
1925,0.0708,1.54e-07,0.06609999999999999,0.277
1926,0.0726,1.65e-07,0.06659999999999999,0.279
1927,0.07440000000000001,1.75e-07,0.067,0.281
1928,0.0762,1.85e-07,0.0675,0.283
1929,0.07790000000000001,1.9499999999999999e-07,0.068,0.285
1930,0.07970000000000001,2.06e-07,0.0684,0.287
1931,0.0814,2.16e-07,0.0689,0.289
1932,0.0831,2.2599999999999999e-07,0.0694,0.291
1933,0.0848,2.37e-07,0.0698,0.293
1934,0.0865,2.47e-07,0.0703,0.295
1935,0.0881,2.5700000000000004e-07,0.0708,0.297
1936,0.08979999999999999,2.67e-07,0.0712,0.298
1937,0.09140000000000001,2.78e-07,0.0717,0.299
1938,0.093,2.88e-07,0.0722,0.3
1939,0.0964,2.98e-07,0.0726,0.301
1940,0.1,3.08e-07,0.0731,0.301
1941,0.103,3.19e-07,0.07429999999999999,0.302
1942,0.106,3.29e-07,0.0755,0.303
1943,0.109,3.39e-07,0.0767,0.304
1944,0.113,3.5e-07,0.078,0.305
1945,0.117,4.17e-07,0.079,0.306
1946,0.12,4.88e-07,0.08009999999999999,0.307
1947,0.124,5.61e-07,0.08120000000000001,0.308
1948,0.126,6.38e-07,0.0823,0.309
1949,0.129,7.19e-07,0.0834,0.309
1950,0.133,8.02e-07,0.0845,0.31
1951,0.135,8.890000000000001e-07,0.087,0.316
1952,0.137,9.8e-07,0.0897,0.323
1953,0.134,9.73e-07,0.0925,0.329
1954,0.133,9.56e-07,0.09540000000000001,0.336
1955,0.13,9.29e-07,0.0984,0.344
1956,0.341,2.93e-06,0.102,0.351
1957,0.448,4e-06,0.105,0.359
1958,0.522,5e-06,0.108,0.367
1959,0.479,4.6499999999999995e-06,0.112,0.375
1960,0.836,9.090000000000001e-06,0.115,0.383
1961,0.748,8.41e-06,0.119,0.394
1962,0.729,8.49e-06,0.123,0.407
1963,0.787,9.58e-06,0.127,0.375
1964,0.904,1.1599999999999999e-05,0.131,0.376
1965,0.94,1.26e-05,0.135,0.387
1966,1.01,1.3899999999999999e-05,0.14,0.396
1967,1.05,1.48e-05,0.144,0.386
1968,1.36,1.57e-05,0.149,0.395
1969,1.3,1.67e-05,0.154,0.397
1970,1.56,1.7999999999999997e-05,0.159,0.405
1971,1.56,1.7999999999999997e-05,0.166,0.396
1972,1.74,1.7999999999999997e-05,0.17,0.406
1973,2.02,1.7999999999999997e-05,0.175,0.427
1974,2.08,9.75e-05,0.179,0.438
1975,1.86,9.75e-05,0.184,0.438
1976,2.05,9.75e-05,0.19,0.437
1977,1.97,0.000104,0.195,0.441
1978,1.83,0.000104,0.199,0.448
1979,1.15,5.2499999999999995e-05,0.206,0.444
1980,0.556,5.2499999999999995e-05,0.212,0.456
1981,0.488,4.67e-05,0.219,0.472
1982,0.763,5.91e-05,0.226,0.466
1983,0.83,6.28e-05,0.234,0.473
1984,0.752,7.049999999999999e-05,0.242,0.497
1985,0.78,6.98e-05,0.253,0.527
1986,0.693,6.98e-05,0.261,0.554
1987,0.797,6.98e-05,0.27,0.553
1988,0.808,7.26e-05,0.278,0.533
1989,0.977,0.000909,0.291,0.596
1990,1.08,0.000923,0.301,0.602
1991,1.39,0.000967,0.306,0.591
1992,1.48,0.000987,0.313,0.634
1993,1.5,0.000988,0.315,0.639
1994,1.56,0.00199,0.327,0.643
1995,1.53,0.00234,0.426,0.695
1996,1.68,0.00176,0.531,0.759
1997,1.73,0.00139,0.607,0.803
1998,1.52,0.00413,0.72,0.868
1999,1.53,0.00373,0.809,0.895
2000,1.8,0.0033799999999999998,0.893,0.908
2001,1.8,0.0046,0.907,0.915
2002,1.95,0.00522,0.968,0.9
2003,2.61,0.00513,0.973,0.921
2004,2.71,0.00711,0.985,0.949
2005,3.08,0.0101,1.02,0.978
2006,3.42,0.023600000000000003,1.15,1.0
2007,3.34,0.0207,1.18,1.02
2008,3.52,0.0219,1.22,0.93
2009,3.71,0.0238,1.24,0.961
2010,4.01,0.0286,1.31,0.985
2011,4.01,0.0287,1.34,0.951
2012,3.42,0.023399999999999997,1.32,0.956
2013,3.42,0.0224,1.33,0.95
2014,3.54,0.0277,1.39,0.707
2015,3.56,0.026600000000000002,1.41,0.759
2016,4.52,0.0313,1.47,0.795
2017,4.7,0.0304,1.51,0.735
2018,4.44,0.033,1.53,0.757
2019,3.52,0.032299999999999995,1.54,0.783
2020,3.32,0.0327,1.59,0.826
2021,3.74,0.032600000000000004,1.61,0.897
2022,3.91,0.0317,1.65,0.9
2023,4.44,0.0325,1.67,0.922
2024,4.52,0.032100000000000004,1.71,0.971
