year,IPC1,IPC4
1750,5.64e-06,7.34e-06
1751,5.67e-06,7.4e-06
1752,5.7099999999999995e-06,7.46e-06
1753,5.74e-06,7.52e-06
1754,5.7800000000000006e-06,7.58e-06
1755,5.819999999999999e-06,7.64e-06
1756,5.85e-06,7.7e-06
1757,5.89e-06,7.76e-06
1758,5.92e-06,7.820000000000001e-06
1759,5.96e-06,7.879999999999999e-06
1760,5.989999999999999e-06,7.939999999999999e-06
1761,6.03e-06,8e-06
1762,6.0699999999999995e-06,8.07e-06
1763,6.1e-06,8.13e-06
1764,6.14e-06,8.200000000000001e-06
1765,6.18e-06,8.26e-06
1766,6.21e-06,8.33e-06
1767,6.25e-06,8.39e-06
1768,6.29e-06,8.46e-06
1769,6.3200000000000005e-06,8.52e-06
1770,6.36e-06,8.59e-06
1771,6.4000000000000006e-06,8.66e-06
1772,6.44e-06,8.73e-06
1773,6.47e-06,8.8e-06
1774,6.51e-06,8.87e-06
1775,6.55e-06,8.94e-06
1776,6.5900000000000004e-06,9.01e-06
1777,6.62e-06,9.08e-06
1778,6.66e-06,9.15e-06
1779,6.7e-06,9.220000000000002e-06
1780,6.73e-06,9.289999999999999e-06
1781,6.7699999999999996e-06,9.37e-06
1782,6.81e-06,9.440000000000001e-06
1783,6.8500000000000005e-06,9.52e-06
1784,6.89e-06,9.6e-06
1785,6.92e-06,9.67e-06
1786,6.96e-06,9.75e-06
1787,7e-06,9.820000000000001e-06
1788,7.04e-06,9.9e-06
1789,7.07e-06,9.98e-06
1790,7.11e-06,1.01e-05
1791,7.15e-06,1.01e-05
1792,7.190000000000001e-06,1.02e-05
1793,7.23e-06,1.03e-05
1794,7.26e-06,1.0399999999999999e-05
1795,7.3e-06,1.0500000000000001e-05
1796,7.34e-06,1.0500000000000001e-05
1797,7.3800000000000005e-06,1.06e-05
1798,7.41e-06,1.07e-05
1799,7.45e-06,1.08e-05
1800,7.4799999999999995e-06,1.09e-05
1801,7.49e-06,1.09e-05
1802,7.49e-06,1.09e-05
1803,7.49e-06,1.1e-05
1804,7.49e-06,1.1e-05
1805,7.49e-06,1.11e-05
1806,7.499999999999999e-06,1.11e-05
1807,7.499999999999999e-06,1.11e-05
1808,7.499999999999999e-06,1.12e-05
1809,7.499999999999999e-06,1.12e-05
1810,7.499999999999999e-06,1.12e-05
1811,7.499999999999999e-06,1.1299999999999999e-05
1812,7.499999999999999e-06,1.1299999999999999e-05
1813,7.499999999999999e-06,1.1400000000000001e-05
1814,7.499999999999999e-06,1.1400000000000001e-05
1815,7.49e-06,1.1400000000000001e-05
1816,7.49e-06,1.15e-05
1817,7.49e-06,1.15e-05
1818,7.49e-06,1.15e-05
1819,7.49e-06,1.1599999999999999e-05
1820,7.4799999999999995e-06,1.1599999999999999e-05
1821,7.4799999999999995e-06,1.17e-05
1822,7.4799999999999995e-06,1.17e-05
1823,7.4700000000000005e-06,1.17e-05
1824,7.4700000000000005e-06,1.18e-05
1825,7.46e-06,1.18e-05
1826,7.46e-06,1.18e-05
1827,7.45e-06,1.1900000000000001e-05
1828,7.440000000000001e-06,1.1900000000000001e-05
1829,7.440000000000001e-06,1.2e-05
1830,7.43e-06,1.2e-05
1831,7.42e-06,1.2e-05
1832,7.42e-06,1.21e-05
1833,7.41e-06,1.21e-05
1834,7.4e-06,1.22e-05
1835,7.3899999999999995e-06,1.22e-05
1836,7.3800000000000005e-06,1.22e-05
1837,7.37e-06,1.23e-05
1838,7.36e-06,1.23e-05
1839,7.35e-06,1.24e-05
1840,7.34e-06,1.24e-05
1841,7.41e-06,1.26e-05
1842,7.4700000000000005e-06,1.2699999999999999e-05
1843,7.53e-06,1.29e-05
1844,7.59e-06,1.31e-05
1845,7.65e-06,1.33e-05
1846,7.709999999999999e-06,1.34e-05
1847,7.77e-06,1.3599999999999999e-05
1848,7.83e-06,1.38e-05
1849,7.889999999999999e-06,1.4e-05
1850,7.939999999999999e-06,1.41e-05
1851,7.84e-06,1.45e-05
1852,7.78e-06,1.48e-05
1853,7.870000000000001e-06,1.5100000000000001e-05
1854,7.96e-06,1.54e-05
1855,8.05e-06,1.57e-05
1856,8.36e-06,1.6e-05
1857,8.69e-06,1.6400000000000002e-05
1858,9.02e-06,1.67e-05
1859,9.36e-06,1.7e-05
1860,9.71e-06,1.73e-05
1861,1.0399999999999999e-05,1.84e-05
1862,1.11e-05,1.95e-05
1863,1.18e-05,2.06e-05
1864,1.25e-05,2.17e-05
1865,1.3e-05,2.2800000000000002e-05
1866,1.35e-05,2.39e-05
1867,1.4e-05,2.5e-05
1868,1.45e-05,2.61e-05
1869,1.49e-05,2.7199999999999997e-05
1870,1.53e-05,2.83e-05
1871,1.55e-05,2.88e-05
1872,1.57e-05,2.94e-05
1873,1.59e-05,2.9999999999999997e-05
1874,1.61e-05,3.06e-05
1875,1.62e-05,3.11e-05
1876,1.6400000000000002e-05,3.17e-05
1877,1.65e-05,3.23e-05
1878,1.66e-05,3.29e-05
1879,1.67e-05,3.34e-05
1880,1.68e-05,3.4e-05
1881,1.7e-05,3.5000000000000004e-05
1882,1.77e-05,3.5999999999999994e-05
1883,1.8100000000000003e-05,3.69e-05
1884,1.83e-05,3.7900000000000006e-05
1885,1.84e-05,3.89e-05
1886,1.85e-05,3.99e-05
1887,1.88e-05,4.08e-05
1888,1.89e-05,4.18e-05
1889,1.91e-05,4.28e-05
1890,1.9900000000000003e-05,4.38e-05
1891,1.96e-05,4.3700000000000005e-05
1892,1.95e-05,4.36e-05
1893,1.94e-05,4.35e-05
1894,1.92e-05,4.34e-05
1895,1.91e-05,4.34e-05
1896,1.89e-05,4.3299999999999995e-05
1897,1.87e-05,4.32e-05
1898,1.8599999999999998e-05,4.31e-05
1899,1.84e-05,4.2999999999999995e-05
1900,1.77e-05,4.29e-05
1901,1.7999999999999997e-05,4.26e-05
1902,1.83e-05,4.22e-05
1903,1.85e-05,4.18e-05
1904,1.88e-05,4.15e-05
1905,1.91e-05,4.1099999999999996e-05
1906,1.93e-05,4.07e-05
1907,1.96e-05,4.0300000000000004e-05
1908,1.98e-05,4e-05
1909,2e-05,3.96e-05
1910,2.03e-05,3.92e-05
1911,2.18e-05,4.15e-05
1912,2.34e-05,4.3700000000000005e-05
1913,2.5e-05,4.6e-05
1914,2.64e-05,4.82e-05
1915,2.79e-05,5.05e-05
1916,2.94e-05,5.2699999999999993e-05
1917,3.08e-05,5.5e-05
1918,3.23e-05,5.72e-05
1919,3.3799999999999995e-05,5.9499999999999996e-05
1920,3.53e-05,6.18e-05
1921,3.99e-05,6.94e-05
1922,4.53e-05,7.71e-05
1923,5.04e-05,8.48e-05
1924,5.55e-05,9.25e-05
1925,6.08e-05,0.0001
1926,6.68e-05,0.000108
1927,7.27e-05,0.000116
1928,7.91e-05,0.000123
1929,8.55e-05,0.000131
1930,9.26e-05,0.00013900000000000002
1931,9.73e-05,0.00014199999999999998
1932,0.000101,0.000146
1933,0.00010499999999999999,0.000149
1934,0.00010899999999999999,0.000153
1935,0.000112,0.000156
1936,0.000116,0.00016
1937,0.00011899999999999999,0.000163
1938,0.000123,0.00016700000000000002
1939,0.000129,0.00017
1940,0.000133,0.000174
1941,0.000134,0.000177
1942,0.000136,0.00018099999999999998
1943,0.000134,0.000184
1944,0.000134,0.000188
1945,0.00013000000000000002,0.000195
1946,0.000128,0.000203
1947,0.000126,0.000211
1948,0.000124,0.00021799999999999999
1949,0.000121,0.00022600000000000002
1950,0.000123,0.00023400000000000002
1951,0.000124,0.000244
1952,0.000124,0.000257
1953,0.000121,0.00027400000000000005
1954,0.000131,0.000294
1955,0.00011899999999999999,0.00031800000000000003
1956,0.000118,0.000345
1957,0.000101,0.000374
1958,8.97e-05,0.000404
1959,8.400000000000001e-05,0.000433
1960,7.09e-05,0.00046100000000000004
1961,6.0100000000000004e-05,0.00048499999999999997
1962,5.06e-05,0.000507
1963,4.06e-05,0.000526
1964,3.23e-05,0.000544
1965,2.48e-05,0.0005620000000000001
1966,1.89e-05,0.0005819999999999999
1967,1.55e-05,0.000601
1968,1.18e-05,0.000621
1969,1.1900000000000001e-05,0.000641
1970,1.0399999999999999e-05,0.000631
1971,1.03e-05,0.0006730000000000001
1972,1.0500000000000001e-05,0.0006770000000000001
1973,1.15e-05,0.0006810000000000001
1974,1.1299999999999999e-05,0.000683
1975,1.15e-05,0.000684
1976,1.22e-05,0.000683
1977,1.3e-05,0.00068
1978,1.32e-05,0.0006760000000000001
1979,1.4e-05,0.000674
1980,1.32e-05,0.000674
1981,1.35e-05,0.000679
1982,1.4e-05,0.000687
1983,1.3899999999999999e-05,0.000696
1984,1.57e-05,0.000703
1985,1.62e-05,0.000705
1986,1.73e-05,0.0007009999999999999
1987,1.73e-05,0.000691
1988,1.88e-05,0.000683
1989,2.2800000000000002e-05,0.0006810000000000001
1990,3.86e-05,0.0006929999999999999
1991,4.77e-05,0.000719
1992,4.3700000000000005e-05,0.000755
1993,4.4699999999999996e-05,0.000798
1994,4.79e-05,0.000841
1995,5.02e-05,0.000874
1996,3.9e-05,0.000898
1997,5.3400000000000004e-05,0.000919
1998,5.4e-05,0.000933
1999,5.2699999999999993e-05,0.000944
2000,0.00189,0.0009609999999999999
2001,0.00189,0.000971
2002,0.00189,0.000979
2003,0.0020299999999999997,0.000991
2004,0.00227,0.00101
2005,0.00228,0.00101
2006,0.0012900000000000001,0.00101
2007,0.00132,0.00101
2008,0.0011899999999999999,0.00101
2009,0.00107,0.000996
2010,0.000707,0.000988
2011,0.000929,0.000992
2012,0.000213,0.000995
2013,0.00019,0.001
