year,IPC1,IPC4,IPCMAG
1750,0.011699999999999999,0.00732,0.117
1751,0.011800000000000001,0.00733,0.117
1752,0.011800000000000001,0.00735,0.118
1753,0.011800000000000001,0.00736,0.118
1754,0.011800000000000001,0.00738,0.118
1755,0.0119,0.00739,0.118
1756,0.0119,0.00741,0.119
1757,0.0119,0.0074199999999999995,0.119
1758,0.0119,0.00743,0.119
1759,0.0119,0.00745,0.119
1760,0.012,0.00746,0.12
1761,0.012,0.0074800000000000005,0.12
1762,0.012,0.0075,0.12
1763,0.012,0.00751,0.12
1764,0.0121,0.00753,0.121
1765,0.0121,0.00754,0.121
1766,0.0121,0.00756,0.121
1767,0.0121,0.00757,0.121
1768,0.0121,0.0075899999999999995,0.122
1769,0.012199999999999999,0.0076,0.122
1770,0.012199999999999999,0.00762,0.122
1771,0.012199999999999999,0.00763,0.122
1772,0.012199999999999999,0.0076500000000000005,0.123
1773,0.0123,0.00766,0.123
1774,0.0123,0.007679999999999999,0.123
1775,0.0123,0.007690000000000001,0.123
1776,0.0123,0.00771,0.124
1777,0.0123,0.007730000000000001,0.124
1778,0.0124,0.00774,0.124
1779,0.0124,0.0077599999999999995,0.124
1780,0.0124,0.00777,0.125
1781,0.0124,0.00779,0.125
1782,0.0125,0.0078,0.125
1783,0.0125,0.00782,0.125
1784,0.0125,0.00784,0.126
1785,0.0125,0.00785,0.126
1786,0.0126,0.00787,0.126
1787,0.0126,0.00788,0.126
1788,0.0126,0.0079,0.127
1789,0.0126,0.00792,0.127
1790,0.0126,0.00793,0.127
1791,0.0127,0.00795,0.127
1792,0.0127,0.00796,0.128
1793,0.0127,0.007980000000000001,0.128
1794,0.0127,0.008,0.128
1795,0.0128,0.00801,0.128
1796,0.0128,0.008029999999999999,0.129
1797,0.0128,0.008039999999999999,0.129
1798,0.0128,0.008060000000000001,0.129
1799,0.0128,0.00808,0.129
1800,0.0129,0.00809,0.13
1801,0.0129,0.00811,0.13
1802,0.0129,0.00813,0.13
1803,0.0129,0.008140000000000001,0.13
1804,0.013,0.00816,0.131
1805,0.013,0.00818,0.131
1806,0.013,0.00819,0.131
1807,0.013,0.00821,0.131
1808,0.013099999999999999,0.008230000000000001,0.132
1809,0.013099999999999999,0.00824,0.132
1810,0.013099999999999999,0.00826,0.132
1811,0.013099999999999999,0.00828,0.133
1812,0.013099999999999999,0.008289999999999999,0.133
1813,0.0132,0.00831,0.133
1814,0.0132,0.00833,0.133
1815,0.0132,0.00834,0.134
1816,0.0132,0.00836,0.134
1817,0.013300000000000001,0.00838,0.134
1818,0.013300000000000001,0.00839,0.134
1819,0.013300000000000001,0.00841,0.135
1820,0.013300000000000001,0.00843,0.135
1821,0.013300000000000001,0.00844,0.135
1822,0.0134,0.00846,0.135
1823,0.0134,0.00847,0.136
1824,0.0134,0.008490000000000001,0.136
1825,0.0134,0.00851,0.136
1826,0.0135,0.00852,0.137
1827,0.0135,0.008539999999999999,0.137
1828,0.0135,0.00856,0.137
1829,0.0135,0.00857,0.137
1830,0.0135,0.00859,0.138
1831,0.0136,0.00861,0.138
1832,0.0136,0.00863,0.138
1833,0.0136,0.00865,0.139
1834,0.013699999999999999,0.00867,0.139
1835,0.013699999999999999,0.00869,0.139
1836,0.013699999999999999,0.00871,0.14
1837,0.013699999999999999,0.00873,0.14
1838,0.013800000000000002,0.00875,0.14
1839,0.013800000000000002,0.00877,0.141
1840,0.013800000000000002,0.00879,0.141
1841,0.013800000000000002,0.00881,0.141
1842,0.013900000000000001,0.00883,0.142
1843,0.013900000000000001,0.00885,0.142
1844,0.013900000000000001,0.00888,0.142
1845,0.014,0.0089,0.143
1846,0.014,0.008919999999999999,0.143
1847,0.014,0.00894,0.143
1848,0.014,0.008960000000000001,0.144
1849,0.0141,0.00898,0.144
1850,0.0141,0.009,0.144
1851,0.014199999999999999,0.00902,0.145
1852,0.0143,0.00904,0.145
1853,0.0144,0.00907,0.145
1854,0.0145,0.009089999999999999,0.146
1855,0.0147,0.00911,0.146
1856,0.0148,0.009130000000000001,0.146
1857,0.0149,0.00915,0.147
1858,0.015,0.00917,0.147
1859,0.015099999999999999,0.00919,0.147
1860,0.0152,0.00922,0.148
1861,0.0154,0.00924,0.148
1862,0.0155,0.00926,0.148
1863,0.0156,0.00928,0.149
1864,0.0157,0.009300000000000001,0.149
1865,0.0158,0.00933,0.149
1866,0.016,0.009349999999999999,0.15
1867,0.0161,0.00937,0.15
1868,0.0162,0.00939,0.15
1869,0.016399999999999998,0.00941,0.151
1870,0.0169,0.00943,0.151
1871,0.017,0.0095,0.152
1872,0.0171,0.00956,0.153
1873,0.0172,0.00962,0.154
1874,0.0173,0.009689999999999999,0.155
1875,0.0174,0.00975,0.156
1876,0.0175,0.009810000000000001,0.157
1877,0.0177,0.009880000000000002,0.158
1878,0.0178,0.00994,0.159
1879,0.0179,0.01,0.16
1880,0.0181,0.0101,0.161
1881,0.0182,0.0101,0.162
1882,0.0183,0.010199999999999999,0.164
1883,0.0185,0.0103,0.165
1884,0.018600000000000002,0.0104,0.166
1885,0.018699999999999998,0.0104,0.167
1886,0.0188,0.0105,0.168
1887,0.019,0.0106,0.169
1888,0.019100000000000002,0.0106,0.17
1889,0.0193,0.0107,0.172
1890,0.019399999999999997,0.0108,0.173
1891,0.019600000000000003,0.0109,0.174
1892,0.0197,0.0109,0.175
1893,0.0198,0.011,0.176
1894,0.019899999999999998,0.0111,0.178
1895,0.0201,0.0112,0.179
1896,0.0202,0.0112,0.18
1897,0.020399999999999998,0.011300000000000001,0.181
1898,0.0205,0.0114,0.183
1899,0.0206,0.0115,0.184
1900,0.0208,0.0116,0.185
1901,0.0209,0.0116,0.186
1902,0.0211,0.011699999999999999,0.188
1903,0.0213,0.011800000000000001,0.189
1904,0.0214,0.0119,0.191
1905,0.0216,0.012,0.192
1906,0.0218,0.0121,0.194
1907,0.0219,0.012199999999999999,0.195
1908,0.022,0.0123,0.197
1909,0.0222,0.0124,0.198
1910,0.0223,0.0124,0.199
1911,0.0225,0.0125,0.201
1912,0.022699999999999998,0.0126,0.202
1913,0.0229,0.0127,0.204
1914,0.023100000000000002,0.0128,0.205
1915,0.0232,0.0129,0.206
1916,0.023399999999999997,0.013,0.208
1917,0.023600000000000003,0.013,0.209
1918,0.0238,0.013099999999999999,0.21
1919,0.023899999999999998,0.0132,0.212
1920,0.0241,0.013300000000000001,0.213
1921,0.0241,0.0134,0.215
1922,0.0242,0.0136,0.218
1923,0.0242,0.013699999999999999,0.22
1924,0.024300000000000002,0.013900000000000001,0.222
1925,0.024300000000000002,0.014,0.224
1926,0.024399999999999998,0.0141,0.226
1927,0.024399999999999998,0.0143,0.229
1928,0.0245,0.0144,0.231
1929,0.0245,0.0146,0.233
1930,0.024399999999999998,0.0147,0.235
1931,0.024399999999999998,0.0148,0.238
1932,0.0245,0.015,0.24
1933,0.0245,0.015099999999999999,0.243
1934,0.0245,0.015300000000000001,0.245
1935,0.0245,0.0155,0.247
1936,0.0246,0.0156,0.255
1937,0.0246,0.0158,0.263
1938,0.0246,0.0159,0.271
1939,0.0246,0.0161,0.28
1940,0.0246,0.0162,0.288
1941,0.0247,0.016399999999999998,0.296
1942,0.0247,0.0166,0.305
1943,0.0247,0.016800000000000002,0.314
1944,0.0247,0.0171,0.323
1945,0.0242,0.0175,0.332
1946,0.023600000000000003,0.018,0.341
1947,0.023,0.0184,0.351
1948,0.0224,0.0189,0.36
1949,0.0218,0.019399999999999997,0.37
1950,0.0216,0.019899999999999998,0.38
1951,0.0214,0.0207,0.395
1952,0.0211,0.0216,0.412
1953,0.0209,0.0225,0.43
1954,0.0206,0.023399999999999997,0.448
1955,0.020300000000000002,0.024399999999999998,0.467
1956,0.02,0.0254,0.487
1957,0.0197,0.0265,0.507
1958,0.019399999999999997,0.0275,0.527
1959,0.019100000000000002,0.0286,0.548
1960,0.0188,0.0298,0.57
1961,0.0184,0.031,0.461
1962,0.0184,0.0322,0.484
1963,0.018,0.0335,0.481
1964,0.0176,0.0348,0.494
1965,0.0171,0.036,0.494
1966,0.0166,0.037200000000000004,0.483
1967,0.0161,0.038299999999999994,0.488
1968,0.0156,0.0394,0.55
1969,0.015099999999999999,0.0405,0.5
1970,0.0144,0.0409,0.573
1971,0.0145,0.0416,0.472
1972,0.0147,0.0415,0.394
1973,0.015099999999999999,0.0414,0.304
1974,0.0152,0.0409,0.236
1975,0.0152,0.0396,0.264
1976,0.015,0.039200000000000006,0.249
1977,0.0149,0.0384,0.249
1978,0.0144,0.0375,0.249
1979,0.0144,0.036899999999999995,0.199
1980,0.0143,0.0368,0.314
1981,0.014,0.0375,0.298
1982,0.0141,0.038799999999999994,0.365
1983,0.0145,0.0405,0.403
1984,0.0146,0.0425,0.288
1985,0.0154,0.0443,0.364
1986,0.0157,0.045899999999999996,0.389
1987,0.0159,0.0474,0.386
1988,0.0157,0.049,0.453
1989,0.0157,0.0506,0.461
1990,0.0161,0.052399999999999995,0.48
1991,0.0161,0.054,0.463
1992,0.0162,0.0557,0.475
1993,0.016399999999999998,0.0571,0.502
1994,0.0167,0.058,0.453
1995,0.0518,0.0601,0.526
1996,0.0533,0.062299999999999994,0.526
1997,0.054700000000000006,0.0644,0.531
1998,0.056100000000000004,0.0664,0.528
1999,0.0573,0.0686,0.561
2000,0.0583,0.0707,0.527
2001,0.0592,0.0725,0.526
2002,0.06,0.0742,0.534
2003,0.060700000000000004,0.076,0.58
2004,0.061200000000000004,0.0778,0.567
2005,0.061799999999999994,0.07970000000000001,0.614
2006,0.062200000000000005,0.0815,0.65
2007,0.0628,0.0832,0.661
2008,0.0633,0.0848,0.668
2009,0.0634,0.0863,0.685
