year,IPC1,IPC4,IPCMAG
1750,6.740000000000001e-06,0.00013000000000000002,0.000257
1751,6.83e-06,0.000132,0.00026000000000000003
1752,6.92e-06,0.000134,0.000264
1753,7.01e-06,0.000136,0.00026700000000000004
1754,7.100000000000001e-06,0.00013700000000000002,0.00027100000000000003
1755,7.190000000000001e-06,0.00013900000000000002,0.00027400000000000005
1756,7.28e-06,0.00014099999999999998,0.000277
1757,7.37e-06,0.00014199999999999998,0.00028100000000000005
1758,7.46e-06,0.00014399999999999998,0.00028399999999999996
1759,7.5500000000000006e-06,0.000146,0.00028799999999999995
1760,7.64e-06,0.000148,0.00029099999999999997
1761,7.75e-06,0.00015,0.00029499999999999996
1762,7.85e-06,0.000152,0.000299
1763,7.96e-06,0.000154,0.000303
1764,8.059999999999999e-06,0.000156,0.000307
1765,8.17e-06,0.000158,0.000311
1766,8.269999999999999e-06,0.00016,0.000315
1767,8.380000000000001e-06,0.000162,0.000319
1768,8.48e-06,0.000164,0.000323
1769,8.59e-06,0.000166,0.00032700000000000003
1770,8.69e-06,0.00016800000000000002,0.000331
1771,8.81e-06,0.00017,0.00033600000000000004
1772,8.94e-06,0.00017299999999999998,0.00034100000000000005
1773,9.06e-06,0.000175,0.000345
1774,9.18e-06,0.000178,0.00035
1775,9.31e-06,0.00017999999999999998,0.00035499999999999996
1776,9.43e-06,0.000182,0.000359
1777,9.55e-06,0.000185,0.000364
1778,9.679999999999999e-06,0.000187,0.00036899999999999997
1779,9.8e-06,0.000189,0.000373
1780,9.92e-06,0.000192,0.000378
1781,1.01e-05,0.000195,0.000384
1782,1.02e-05,0.00019700000000000002,0.000389
1783,1.0399999999999999e-05,0.0002,0.000395
1784,1.0500000000000001e-05,0.000203,0.0004
1785,1.07e-05,0.000206,0.000406
1786,1.08e-05,0.00020899999999999998,0.000412
1787,1.09e-05,0.000212,0.000417
1788,1.11e-05,0.000214,0.000423
1789,1.12e-05,0.000217,0.000428
1790,1.1400000000000001e-05,0.00022,0.000434
1791,1.1599999999999999e-05,0.000223,0.00044
1792,1.17e-05,0.00022700000000000002,0.000447
1793,1.1900000000000001e-05,0.00023,0.00045400000000000003
1794,1.21e-05,0.00023400000000000002,0.00046
1795,1.22e-05,0.000237,0.000467
1796,1.24e-05,0.00023999999999999998,0.000474
1797,1.26e-05,0.000244,0.00047999999999999996
1798,1.2800000000000001e-05,0.000247,0.00048699999999999997
1799,1.29e-05,0.00025,0.000494
1800,1.31e-05,0.000254,0.0005
1801,1.33e-05,0.000258,0.000508
1802,1.35e-05,0.000262,0.000516
1803,1.3700000000000001e-05,0.000266,0.000524
1804,1.4e-05,0.00027,0.000532
