year,IPC1,IPC4,IPCMAG
1750,1.31e-05,1.49e-05,0.00013900000000000002
1751,1.32e-05,1.4999999999999999e-05,0.00014000000000000001
1752,1.33e-05,1.52e-05,0.00014099999999999998
1753,1.34e-05,1.53e-05,0.00014299999999999998
1754,1.35e-05,1.54e-05,0.00014399999999999998
1755,1.3599999999999999e-05,1.55e-05,0.000145
1756,1.3700000000000001e-05,1.56e-05,0.000146
1757,1.38e-05,1.58e-05,0.000147
1758,1.3899999999999999e-05,1.59e-05,0.000148
1759,1.4e-05,1.6e-05,0.000149
1760,1.41e-05,1.61e-05,0.00015099999999999998
1761,1.4200000000000001e-05,1.63e-05,0.000152
1762,1.43e-05,1.6400000000000002e-05,0.000153
1763,1.45e-05,1.65e-05,0.000154
1764,1.46e-05,1.67e-05,0.000156
1765,1.47e-05,1.68e-05,0.000157
1766,1.48e-05,1.6899999999999997e-05,0.000158
1767,1.49e-05,1.7100000000000002e-05,0.00015900000000000002
1768,1.4999999999999999e-05,1.72e-05,0.00016
1769,1.5100000000000001e-05,1.73e-05,0.000162
1770,1.52e-05,1.7500000000000002e-05,0.000163
1771,1.54e-05,1.76e-05,0.000164
1772,1.55e-05,1.77e-05,0.000166
1773,1.56e-05,1.7899999999999998e-05,0.00016700000000000002
1774,1.57e-05,1.7999999999999997e-05,0.00016800000000000002
1775,1.58e-05,1.8200000000000002e-05,0.00017
1776,1.6e-05,1.83e-05,0.000171
1777,1.61e-05,1.85e-05,0.00017199999999999998
1778,1.62e-05,1.8599999999999998e-05,0.000174
1779,1.63e-05,1.87e-05,0.000175
1780,1.6400000000000002e-05,1.89e-05,0.000176
1781,1.66e-05,1.9e-05,0.000178
1782,1.67e-05,1.92e-05,0.000179
1783,1.68e-05,1.94e-05,0.00018099999999999998
1784,1.7e-05,1.95e-05,0.000182
1785,1.7100000000000002e-05,1.9699999999999998e-05,0.000184
1786,1.72e-05,1.98e-05,0.000185
1787,1.74e-05,2e-05,0.000186
1788,1.7500000000000002e-05,2.01e-05,0.000188
1789,1.76e-05,2.03e-05,0.000189
1790,1.77e-05,2.04e-05,0.000191
1791,1.7899999999999998e-05,2.06e-05,0.000192
1792,1.7999999999999997e-05,2.0799999999999997e-05,0.000194
1793,1.8200000000000002e-05,2.09e-05,0.000195
1794,1.83e-05,2.11e-05,0.00019700000000000002
1795,1.84e-05,2.13e-05,0.000199
1796,1.8599999999999998e-05,2.14e-05,0.0002
1797,1.87e-05,2.16e-05,0.000202
1798,1.89e-05,2.18e-05,0.000203
1799,1.9e-05,2.19e-05,0.000205
1800,1.91e-05,2.2100000000000002e-05,0.000206
1801,1.93e-05,2.23e-05,0.000208
