year,IPC1,IPC2,IPC4,IPC5
1750,3.1e-07,0.0,6.29e-05,0.0
1751,3.12e-07,0.0,6.32e-05,1.01e-07
1752,3.14e-07,0.0,6.36e-05,2.02e-07
1753,3.15e-07,0.0,6.39e-05,3.0200000000000003e-07
1754,3.17e-07,0.0,6.419999999999999e-05,4.03e-07
1755,3.19e-07,0.0,6.45e-05,5.04e-07
1756,3.21e-07,0.0,6.49e-05,6.049999999999999e-07
1757,3.22e-07,0.0,6.52e-05,7.05e-07
1758,3.24e-07,0.0,6.55e-05,8.06e-07
1759,3.2600000000000003e-07,0.0,6.58e-05,9.070000000000001e-07
1760,3.27e-07,0.0,6.62e-05,1.01e-06
1761,3.29e-07,0.0,6.65e-05,1.1100000000000002e-06
1762,3.3100000000000004e-07,0.0,6.69e-05,1.2099999999999998e-06
1763,3.3300000000000003e-07,0.0,6.72e-05,1.31e-06
1764,3.35e-07,0.0,6.75e-05,1.41e-06
1765,3.37e-07,0.0,6.79e-05,1.5100000000000002e-06
1766,3.38e-07,0.0,6.819999999999999e-05,1.61e-06
1767,3.4000000000000003e-07,0.0,6.86e-05,1.71e-06
1768,3.42e-07,0.0,6.890000000000001e-05,1.81e-06
1769,3.44e-07,0.0,6.93e-05,1.91e-06
1770,3.46e-07,0.0,6.96e-05,2.02e-06
1771,3.48e-07,0.0,7.000000000000001e-05,2.12e-06
1772,3.49e-07,0.0,7.04e-05,2.2200000000000003e-06
1773,3.51e-07,0.0,7.08e-05,2.32e-06
1774,3.53e-07,0.0,7.12e-05,2.4199999999999997e-06
1775,3.55e-07,0.0,7.149999999999999e-05,2.52e-06
1776,3.57e-07,0.0,7.19e-05,2.62e-06
1777,3.5899999999999997e-07,0.0,7.230000000000001e-05,2.7200000000000002e-06
1778,3.61e-07,0.0,7.27e-05,2.82e-06
1779,3.63e-07,0.0,7.31e-05,2.92e-06
1780,3.65e-07,0.0,7.340000000000001e-05,3.0200000000000003e-06
1781,3.67e-07,0.0,7.39e-05,3.1199999999999998e-06
1782,3.6900000000000004e-07,0.0,7.43e-05,3.22e-06
1783,3.7100000000000003e-07,0.0,7.47e-05,3.33e-06
1784,3.73e-07,0.0,7.51e-05,3.4299999999999998e-06
1785,3.75e-07,0.0,7.549999999999999e-05,3.53e-06
1786,3.77e-07,0.0,7.59e-05,3.63e-06
1787,3.79e-07,0.0,7.630000000000001e-05,3.73e-06
1788,3.81e-07,0.0,7.670000000000001e-05,3.83e-06
1789,3.83e-07,0.0,7.71e-05,3.9300000000000005e-06
