year,IPC1,IPC2,IPC4,IPCMAG
1750,0.000121,2.62e-09,9.98e-07,2.51e-05
1751,0.000121,2.63e-09,1e-06,2.52e-05
1752,0.000122,2.63e-09,1.01e-06,2.52e-05
1753,0.000122,2.64e-09,1.01e-06,2.53e-05
1754,0.000122,2.65e-09,1.01e-06,2.5399999999999997e-05
1755,0.000122,2.65e-09,1.02e-06,2.55e-05
1756,0.000122,2.76e-09,1.02e-06,2.55e-05
1757,0.000122,2.77e-09,1.02e-06,2.5600000000000002e-05
1758,0.000123,2.78e-09,1.03e-06,2.57e-05
1759,0.000123,2.78e-09,1.03e-06,2.58e-05
1760,0.000123,2.79e-09,1.04e-06,2.58e-05
1761,0.000123,2.95e-09,1.04e-06,2.59e-05
1762,0.000123,2.95e-09,1.04e-06,2.6e-05
1763,0.000123,2.96e-09,1.05e-06,2.61e-05
1764,0.000123,2.97e-09,1.05e-06,2.61e-05
1765,0.000124,2.98e-09,1.06e-06,2.62e-05
1766,0.000124,3.18e-09,1.06e-06,2.63e-05
1767,0.000124,3.19e-09,1.06e-06,2.64e-05
1768,0.000124,3.1999999999999997e-09,1.07e-06,2.64e-05
1769,0.000124,3.1999999999999997e-09,1.07e-06,2.65e-05
1770,0.000124,3.2100000000000003e-09,1.07e-06,2.66e-05
1771,0.000125,3.4300000000000004e-09,1.08e-06,2.6700000000000002e-05
1772,0.000125,3.44e-09,1.08e-06,2.68e-05
1773,0.000125,3.44e-09,1.09e-06,2.7e-05
1774,0.000126,3.45e-09,1.09e-06,2.7099999999999998e-05
1775,0.000126,3.46e-09,1.09e-06,2.7199999999999997e-05
1776,0.000127,3.69e-09,1.1e-06,2.7300000000000003e-05
1777,0.000127,3.7e-09,1.1e-06,2.75e-05
1778,0.000127,3.7e-09,1.1100000000000002e-06,2.76e-05
1779,0.000127,3.7100000000000002e-09,1.1100000000000002e-06,2.77e-05
1780,0.000127,3.72e-09,1.1100000000000002e-06,2.7799999999999998e-05
1781,0.000128,4.01e-09,1.1199999999999999e-06,2.8e-05
1782,0.000128,4.02e-09,1.1199999999999999e-06,2.82e-05
1783,0.000129,4.03e-09,1.13e-06,2.8400000000000003e-05
1784,0.000129,4.03e-09,1.13e-06,2.85e-05
1785,0.000129,4.04e-09,1.13e-06,2.87e-05
1786,0.00013000000000000002,4.41e-09,1.1399999999999999e-06,2.8899999999999998e-05
1787,0.000131,4.42e-09,1.1399999999999999e-06,2.9e-05
1788,0.000131,4.43e-09,1.15e-06,2.92e-05
1789,0.000131,4.43e-09,1.15e-06,2.94e-05
1790,0.000131,4.4399999999999996e-09,1.15e-06,2.95e-05
1791,0.000132,4.8e-09,1.16e-06,2.97e-05
1792,0.000132,4.8899999999999995e-09,1.16e-06,2.98e-05
1793,0.000132,4.9e-09,1.17e-06,2.99e-05
1794,0.000133,4.9e-09,1.17e-06,2.9999999999999997e-05
1795,0.000133,4.91e-09,1.17e-06,3.0200000000000002e-05
1796,0.000133,5.0900000000000004e-09,1.1800000000000001e-06,3.03e-05
1797,0.000134,5.28e-09,1.1800000000000001e-06,3.04e-05
1798,0.000134,5.439999999999999e-09,1.19e-06,3.05e-05
1799,0.000135,5.66e-09,1.19e-06,3.07e-05
1800,0.000135,5.83e-09,1.2e-06,3.08e-05
1801,0.000135,5.800000000000001e-09,1.2e-06,3.1e-05
1802,0.00013800000000000002,8.539999999999999e-09,1.2e-06,3.12e-05
1803,0.00013700000000000002,6.36e-09,1.2099999999999998e-06,3.14e-05
1804,0.00013900000000000002,7.16e-09,1.2099999999999998e-06,3.16e-05
1805,0.00013800000000000002,6.6699999999999995e-09,1.22e-06,3.18e-05
1806,0.00013900000000000002,6.94e-09,1.22e-06,3.2e-05
1807,0.00013900000000000002,7.25e-09,1.2299999999999999e-06,3.22e-05
1808,0.00013900000000000002,6.95e-09,1.2299999999999999e-06,3.24e-05
1809,0.00014000000000000001,6.9700000000000005e-09,1.2299999999999999e-06,3.26e-05
1810,0.00014099999999999998,7.649999999999999e-09,1.24e-06,3.2800000000000004e-05
1811,0.00014299999999999998,7.989999999999999e-09,1.25e-06,3.31e-05
1812,0.000145,8.28e-09,1.25e-06,3.34e-05
1813,0.000146,8.31e-09,1.26e-06,3.37e-05
1814,0.000147,8.450000000000001e-09,1.2700000000000001e-06,3.4e-05
1815,0.000148,8.7e-09,1.28e-06,3.43e-05
1816,0.00015099999999999998,9.39e-09,1.29e-06,3.46e-05
1817,0.000152,9.700000000000001e-09,1.29e-06,3.48e-05
1818,0.000153,9.67e-09,1.2999999999999998e-06,3.51e-05
1819,0.000154,9.76e-09,1.31e-06,3.54e-05
1820,0.000155,9.94e-09,1.32e-06,3.57e-05
1821,0.000156,1.01e-08,1.33e-06,3.5999999999999994e-05
1822,0.000158,1.04e-08,1.34e-06,3.63e-05
1823,0.00016,1.09e-08,1.35e-06,3.66e-05
1824,0.000162,1.12e-08,1.3600000000000001e-06,3.69e-05
1825,0.000163,1.1600000000000001e-08,1.37e-06,3.7199999999999996e-05
1826,0.000164,1.18e-08,1.38e-06,3.75e-05
1827,0.00016700000000000002,1.27e-08,1.39e-06,3.78e-05
1828,0.00016800000000000002,1.29e-08,1.41e-06,3.8100000000000005e-05
1829,0.00016900000000000002,1.2999999999999999e-08,1.42e-06,3.84e-05
1830,0.000177,1.7600000000000002e-08,1.43e-06,3.87e-05
1831,0.000177,1.6500000000000002e-08,1.4400000000000002e-06,3.9e-05
1832,0.000178,1.6500000000000002e-08,1.4499999999999999e-06,3.92e-05
1833,0.000179,1.6799999999999998e-08,1.46e-06,3.95e-05
1834,0.00018099999999999998,1.98e-08,1.48e-06,3.9800000000000005e-05
