year,IPC1,IPC4,IPCMAG
1750,7.21e-07,6.840000000000001e-05,2.83e-05
1751,7.21e-07,6.850000000000001e-05,2.83e-05
1752,7.21e-07,6.850000000000001e-05,2.83e-05
1753,7.21e-07,6.850000000000001e-05,2.83e-05
1754,7.21e-07,6.850000000000001e-05,2.83e-05
1755,7.21e-07,6.850000000000001e-05,2.83e-05
1756,7.21e-07,6.86e-05,2.8400000000000003e-05
1757,7.21e-07,6.86e-05,2.8400000000000003e-05
1758,7.21e-07,6.86e-05,2.8400000000000003e-05
1759,7.200000000000001e-07,6.86e-05,2.8400000000000003e-05
1760,7.200000000000001e-07,6.87e-05,2.8400000000000003e-05
1761,7.200000000000001e-07,6.87e-05,2.8400000000000003e-05
1762,7.200000000000001e-07,6.87e-05,2.8400000000000003e-05
1763,7.200000000000001e-07,6.87e-05,2.8400000000000003e-05
1764,7.200000000000001e-07,6.88e-05,2.8400000000000003e-05
1765,7.200000000000001e-07,6.88e-05,2.8400000000000003e-05
1766,7.200000000000001e-07,6.88e-05,2.85e-05
1767,7.200000000000001e-07,6.88e-05,2.85e-05
1768,7.200000000000001e-07,6.88e-05,2.85e-05
1769,7.200000000000001e-07,6.890000000000001e-05,2.85e-05
1770,7.200000000000001e-07,6.890000000000001e-05,2.85e-05
1771,7.200000000000001e-07,6.890000000000001e-05,2.85e-05
1772,7.19e-07,6.890000000000001e-05,2.85e-05
1773,7.19e-07,6.900000000000001e-05,2.85e-05
1774,7.19e-07,6.900000000000001e-05,2.85e-05
1775,7.19e-07,6.900000000000001e-05,2.85e-05
1776,7.19e-07,6.900000000000001e-05,2.85e-05
1777,7.19e-07,6.91e-05,2.86e-05
1778,7.19e-07,6.91e-05,2.86e-05
1779,7.19e-07,6.91e-05,2.86e-05
1780,7.19e-07,6.91e-05,2.86e-05
1781,7.179999999999999e-07,6.91e-05,2.86e-05
1782,7.179999999999999e-07,6.92e-05,2.86e-05
1783,7.179999999999999e-07,6.92e-05,2.86e-05
1784,7.179999999999999e-07,6.92e-05,2.86e-05
1785,7.179999999999999e-07,6.92e-05,2.86e-05
1786,7.179999999999999e-07,6.93e-05,2.86e-05
1787,7.179999999999999e-07,6.93e-05,2.87e-05
1788,7.17e-07,6.93e-05,2.87e-05
1789,7.17e-07,6.93e-05,2.87e-05
1790,7.17e-07,6.94e-05,2.87e-05
1791,7.17e-07,6.94e-05,2.87e-05
1792,7.17e-07,6.94e-05,2.87e-05
1793,7.17e-07,6.94e-05,2.87e-05
1794,7.159999999999999e-07,6.94e-05,2.87e-05
1795,7.159999999999999e-07,6.950000000000001e-05,2.87e-05
1796,7.159999999999999e-07,6.950000000000001e-05,2.87e-05
1797,7.159999999999999e-07,6.950000000000001e-05,2.87e-05
1798,7.159999999999999e-07,6.950000000000001e-05,2.88e-05
1799,7.159999999999999e-07,6.96e-05,2.88e-05
1800,7.15e-07,6.96e-05,2.88e-05
1801,7.15e-07,6.96e-05,2.88e-05
1802,7.15e-07,6.96e-05,2.88e-05
1803,7.15e-07,6.97e-05,2.88e-05
1804,7.15e-07,6.97e-05,2.88e-05
1805,7.14e-07,6.97e-05,2.88e-05
1806,7.14e-07,6.97e-05,2.88e-05
1807,7.14e-07,6.97e-05,2.88e-05
1808,7.14e-07,6.98e-05,2.8899999999999998e-05
1809,7.13e-07,6.98e-05,2.8899999999999998e-05
1810,7.13e-07,6.98e-05,2.8899999999999998e-05
1811,7.13e-07,6.99e-05,2.8899999999999998e-05
1812,7.13e-07,6.99e-05,2.8899999999999998e-05
1813,7.13e-07,7.000000000000001e-05,2.8899999999999998e-05
1814,7.14e-07,7.01e-05,2.9e-05
1815,7.14e-07,7.01e-05,2.9e-05
1816,7.14e-07,7.02e-05,2.9e-05
1817,7.14e-07,7.02e-05,2.9e-05
1818,7.14e-07,7.03e-05,2.91e-05
1819,7.14e-07,7.03e-05,2.91e-05
