year,IPC1,IPC2,IPC4,IPC5
1750,3.46e-07,0.0,6.97e-05,0.0
1751,3.48e-07,0.0,7.01e-05,9.23e-08
1752,3.5e-07,0.0,7.04e-05,1.85e-07
1753,3.52e-07,0.0,7.08e-05,2.77e-07
1754,3.5399999999999997e-07,0.0,7.11e-05,3.6900000000000004e-07
1755,3.5599999999999996e-07,0.0,7.149999999999999e-05,4.6200000000000003e-07
1756,3.5799999999999995e-07,0.0,7.18e-05,5.54e-07
1757,3.6000000000000005e-07,0.0,7.22e-05,6.459999999999999e-07
1758,3.6200000000000004e-07,0.0,7.26e-05,7.389999999999999e-07
1759,3.6400000000000003e-07,0.0,7.290000000000001e-05,8.310000000000001e-07
1760,3.65e-07,0.0,7.33e-05,9.23e-07
1761,3.68e-07,0.0,7.37e-05,1.02e-06
1762,3.7e-07,0.0,7.41e-05,1.1100000000000002e-06
1763,3.72e-07,0.0,7.439999999999999e-05,1.2e-06
1764,3.74e-07,0.0,7.48e-05,1.29e-06
1765,3.76e-07,0.0,7.52e-05,1.38e-06
1766,3.78e-07,0.0,7.56e-05,1.48e-06
1767,3.8e-07,0.0,7.6e-05,1.57e-06
1768,3.82e-07,0.0,7.64e-05,1.66e-06
1769,3.84e-07,0.0,7.68e-05,1.75e-06
1770,3.86e-07,0.0,7.71e-05,1.85e-06
1771,3.88e-07,0.0,7.76e-05,1.94e-06
1772,3.8999999999999997e-07,0.0,7.8e-05,2.03e-06
1773,3.9199999999999996e-07,0.0,7.84e-05,2.12e-06
1774,3.94e-07,0.0,7.879999999999999e-05,2.2200000000000003e-06
1775,3.96e-07,0.0,7.929999999999999e-05,2.31e-06
1776,3.99e-07,0.0,7.97e-05,2.4e-06
1777,4.01e-07,0.0,8.010000000000001e-05,2.49e-06
1778,4.03e-07,0.0,8.05e-05,2.5899999999999998e-06
1779,4.05e-07,0.0,8.09e-05,2.68e-06
1780,4.0700000000000003e-07,0.0,8.14e-05,2.7699999999999997e-06
1781,4.09e-07,0.0,8.18e-05,2.86e-06
1782,4.12e-07,0.0,8.23e-05,2.95e-06
1783,4.14e-07,0.0,8.269999999999999e-05,3.05e-06
1784,4.1599999999999997e-07,0.0,8.319999999999999e-05,3.14e-06
1785,4.18e-07,0.0,8.36e-05,3.23e-06
1786,4.2099999999999997e-07,0.0,8.41e-05,3.32e-06
1787,4.2299999999999996e-07,0.0,8.450000000000001e-05,3.42e-06
1788,4.2499999999999995e-07,0.0,8.5e-05,3.5100000000000003e-06
1789,4.27e-07,0.0,8.55e-05,3.6e-06
1790,4.3e-07,0.0,8.59e-05,3.6900000000000002e-06
1791,4.32e-07,0.0,8.64e-05,3.79e-06
1792,4.35e-07,0.0,8.7e-05,3.88e-06
1793,4.37e-07,0.0,8.75e-05,3.969999999999999e-06
1794,4.4e-07,0.0,8.8e-05,4.06e-06
1795,4.42e-07,0.0,8.86e-05,4.15e-06
1796,4.45e-07,0.0,8.91e-05,4.25e-06
1797,4.47e-07,0.0,8.96e-05,4.34e-06
1798,4.49e-07,0.0,9.02e-05,4.43e-06
1799,4.5199999999999997e-07,0.0,9.070000000000001e-05,4.52e-06
1800,4.5399999999999996e-07,0.0,9.120000000000001e-05,4.62e-06
1801,4.57e-07,0.0,9.2e-05,4.71e-06
1802,4.6e-07,0.0,9.279999999999999e-05,4.8e-06
1803,4.63e-07,0.0,9.36e-05,4.890000000000001e-06
1804,4.66e-07,0.0,9.429999999999999e-05,4.99e-06
1805,4.6900000000000003e-07,0.0,9.510000000000001e-05,5.0800000000000005e-06
1806,4.72e-07,0.0,9.59e-05,5.1700000000000005e-06
1807,4.75e-07,0.0,9.669999999999999e-05,5.26e-06
1808,4.78e-07,0.0,9.74e-05,5.35e-06
1809,4.800000000000001e-07,0.0,9.82e-05,5.45e-06
1810,4.83e-07,0.0,9.900000000000001e-05,5.5399999999999995e-06
1811,4.870000000000001e-07,0.0,0.0001,5.6299999999999995e-06
1812,4.9e-07,0.0,0.000101,5.72e-06
1813,4.93e-07,0.0,0.000102,5.819999999999999e-06
1814,4.970000000000001e-07,0.0,0.000103,5.91e-06
1815,5e-07,0.0,0.000104,6e-06
1816,5.03e-07,0.0,0.00010499999999999999,6.09e-06
1817,5.06e-07,0.0,0.000106,6.19e-06
1818,5.1e-07,0.0,0.000108,6.28e-06
1819,5.13e-07,0.0,0.00010899999999999999,6.37e-06
1820,5.16e-07,0.0,0.00011,6.46e-06
1821,5.26e-07,0.0,0.000111,6.56e-06
1822,5.36e-07,0.0,0.00011300000000000001,6.65e-06
1823,5.46e-07,0.0,0.000115,6.740000000000001e-06
1824,5.56e-07,0.0,0.00011700000000000001,6.83e-06
1825,5.65e-07,0.0,0.00011899999999999999,6.92e-06
1826,5.75e-07,0.0,0.000121,7.0200000000000006e-06
1827,5.85e-07,0.0,0.000123,7.11e-06
1828,5.95e-07,0.0,0.000125,7.2e-06
1829,6.040000000000001e-07,0.0,0.000126,7.29e-06
1830,6.14e-07,0.0,0.000128,7.3899999999999995e-06
1831,6.25e-07,0.0,0.00013000000000000002,7.4799999999999995e-06
1832,6.359999999999999e-07,0.0,0.000132,7.57e-06
1833,6.459999999999999e-07,0.0,0.000134,7.66e-06
1834,6.57e-07,0.0,0.000136,7.76e-06
1835,6.68e-07,0.0,0.00013700000000000002,7.85e-06
1836,6.79e-07,0.0,0.00013900000000000002,7.939999999999999e-06
1837,6.890000000000001e-07,0.0,0.00014099999999999998,8.030000000000001e-06
1838,7e-07,0.0,0.00014299999999999998,8.12e-06
1839,7.1e-07,0.0,0.000145,8.22e-06
1840,7.21e-07,0.0,0.000147,8.31e-06
1841,7.34e-07,0.0,0.000149,8.4e-06
1842,7.47e-07,0.0,0.00015099999999999998,8.49e-06
1843,7.590000000000001e-07,0.0,0.000153,8.59e-06
1844,7.72e-07,0.0,0.000155,8.68e-06
1845,7.85e-07,0.0,0.000157,8.77e-06
1846,7.97e-07,0.0,0.00015900000000000002,8.86e-06
1847,8.1e-07,0.0,0.000162,8.959999999999999e-06
1848,8.22e-07,0.0,0.000164,9.050000000000001e-06
1849,8.35e-07,0.0,0.000166,9.14e-06
1850,1.1199999999999999e-06,1.48e-09,0.00016800000000000002,9.23e-06
1851,1.13e-06,1.51e-09,0.00017,9.32e-06
1852,1.1399999999999999e-06,1.54e-09,0.00017299999999999998,9.42e-06
1853,1.15e-06,1.57e-09,0.000175,9.509999999999999e-06
1854,1.16e-06,1.5999999999999999e-09,0.000178,9.6e-06
1855,1.17e-06,1.62e-09,0.00017999999999999998,9.69e-06
1856,1.19e-06,1.64e-09,0.000183,9.79e-06
1857,1.2e-06,1.66e-09,0.000185,9.88e-06
1858,1.2099999999999998e-06,1.68e-09,0.000188,9.97e-06
1859,1.22e-06,1.69e-09,0.00019,1.01e-05
1860,1.2299999999999999e-06,1.69e-09,0.000193,1.02e-05
1861,1.24e-06,1.69e-09,0.000195,1.02e-05
1862,1.25e-06,1.7000000000000001e-09,0.00019700000000000002,1.03e-05
1863,1.26e-06,1.7000000000000001e-09,0.000199,1.0399999999999999e-05
1864,1.2700000000000001e-06,1.7000000000000001e-09,0.000202,1.0500000000000001e-05
1865,1.28e-06,1.7000000000000001e-09,0.000204,1.06e-05
1866,1.29e-06,1.7000000000000001e-09,0.000206,1.07e-05
1867,1.29e-06,1.7000000000000001e-09,0.000208,1.08e-05
1868,1.2999999999999998e-06,1.7000000000000001e-09,0.000211,1.09e-05
1869,1.31e-06,1.7099999999999999e-09,0.000213,1.1e-05
1870,1.32e-06,1.7099999999999999e-09,0.000215,1.11e-05
1871,1.34e-06,1.74e-09,0.00021799999999999999,1.12e-05
1872,1.3600000000000001e-06,1.81e-09,0.000221,1.1299999999999999e-05
1873,1.39e-06,1.92e-09,0.000224,1.1400000000000001e-05
1874,1.42e-06,2.0499999999999997e-09,0.00022700000000000002,1.1400000000000001e-05
1875,1.46e-06,2.19e-09,0.000231,1.15e-05
1876,1.5e-06,2.34e-09,0.00023400000000000002,1.1599999999999999e-05
1877,1.53e-06,2.47e-09,0.000237,1.17e-05
1878,1.57e-06,2.6e-09,0.00023999999999999998,1.18e-05
1879,1.6000000000000001e-06,2.69e-09,0.000243,1.1900000000000001e-05
1880,1.62e-06,2.75e-09,0.000246,1.2e-05
1881,1.64e-06,2.78e-09,0.000252,1.21e-05
1882,1.66e-06,2.81e-09,0.000257,1.22e-05
1883,1.67e-06,2.83e-09,0.000262,1.23e-05
1884,2.0100000000000002e-06,2.93e-09,0.00026700000000000004,1.24e-05
1885,2.03e-06,2.9399999999999998e-09,0.000272,1.25e-05
1886,2.37e-06,3.0400000000000003e-09,0.000277,1.26e-05
1887,9.82e-05,3.05e-09,0.00028199999999999997,1.26e-05
1888,8.11e-05,3.07e-09,0.000287,1.2699999999999999e-05
1889,0.000157,3.09e-09,0.000292,1.2800000000000001e-05
1890,0.000124,3.19e-09,0.000297,1.29e-05
1891,0.000148,3.96e-09,0.00030199999999999997,1.3e-05
1892,0.000195,4.36e-09,0.000308,1.31e-05
1893,0.000203,4.01e-09,0.000313,1.32e-05
1894,0.000242,3.8900000000000004e-09,0.00031800000000000003,1.33e-05
1895,0.000303,3.92e-09,0.000323,1.34e-05
1896,0.000317,3.950000000000001e-09,0.000328,1.35e-05
1897,0.00031800000000000003,3.98e-09,0.00033400000000000004,1.3599999999999999e-05
1898,0.00036199999999999996,4.46e-09,0.000339,1.3700000000000001e-05
1899,0.000417,4.95e-09,0.00034399999999999996,1.38e-05
1900,0.000399,5.66e-09,0.00034899999999999997,1.38e-05
1901,0.000736,6.02e-09,0.000356,1.3899999999999999e-05
1902,0.000825,5.87e-09,0.000364,1.4e-05
