year,IPC1,IPC2,IPC4,IPC5
1798,3.38e-07,0.0,6.900000000000001e-05,5.11e-06
1799,3.4000000000000003e-07,0.0,6.94e-05,5.21e-06
1800,3.42e-07,0.0,6.98e-05,5.32e-06
1801,3.44e-07,0.0,7.04e-05,5.43e-06
1802,3.46e-07,0.0,7.099999999999999e-05,5.53e-06
1803,3.49e-07,0.0,7.159999999999999e-05,5.64e-06
1804,3.51e-07,0.0,7.22e-05,5.74e-06
1805,3.53e-07,0.0,7.280000000000001e-05,5.85e-06
1806,3.55e-07,0.0,7.340000000000001e-05,5.96e-06
1807,3.57e-07,0.0,7.4e-05,6.0600000000000004e-06
1808,3.5899999999999997e-07,0.0,7.46e-05,6.17e-06
1809,3.6200000000000004e-07,0.0,7.52e-05,6.28e-06
1810,3.6400000000000003e-07,0.0,7.580000000000001e-05,6.38e-06
1811,3.66e-07,0.0,7.66e-05,6.49e-06
1812,3.6900000000000004e-07,0.0,7.74e-05,6.6e-06
1813,3.7100000000000003e-07,0.0,7.82e-05,6.7e-06
1814,3.74e-07,0.0,7.9e-05,6.81e-06
1815,3.76e-07,0.0,7.99e-05,6.910000000000001e-06
1816,3.79e-07,0.0,8.07e-05,7.0200000000000006e-06
1817,3.81e-07,0.0,8.15e-05,7.13e-06
1818,3.84e-07,0.0,8.23e-05,7.23e-06
1819,3.86e-07,0.0,8.309999999999999e-05,7.34e-06
1820,3.88e-07,0.0,8.39e-05,7.45e-06
1821,3.96e-07,0.0,8.54e-05,7.5500000000000006e-06
1822,4.03e-07,0.0,8.68e-05,7.66e-06
1823,4.11e-07,0.0,8.82e-05,7.77e-06
1824,4.18e-07,0.0,8.96e-05,7.870000000000001e-06
1825,4.26e-07,0.0,9.1e-05,7.98e-06
1826,4.33e-07,0.0,9.25e-05,8.08e-06
1827,4.4e-07,0.0,9.389999999999999e-05,8.19e-06
1828,4.48e-07,0.0,9.53e-05,8.3e-06
1829,4.55e-07,0.0,9.669999999999999e-05,8.4e-06
1830,4.6200000000000003e-07,0.0,9.82e-05,8.51e-06
1831,4.7e-07,0.0,9.96e-05,8.619999999999999e-06
1832,4.78e-07,0.0,0.000101,8.72e-06
1833,4.870000000000001e-07,0.0,0.000102,8.829999999999998e-06
1834,4.95e-07,0.0,0.000104,8.94e-06
1835,5.03e-07,0.0,0.00010499999999999999,9.04e-06
1836,5.11e-07,0.0,0.000107,9.15e-06
1837,5.19e-07,0.0,0.000108,9.25e-06
1838,5.27e-07,0.0,0.00010899999999999999,9.36e-06
1839,5.35e-07,0.0,0.000111,9.469999999999999e-06
1840,5.429999999999999e-07,0.0,0.000112,9.57e-06
1841,5.52e-07,0.0,0.000114,9.679999999999999e-06
1842,5.62e-07,0.0,0.000116,9.79e-06
1843,5.72e-07,0.0,0.00011700000000000001,9.89e-06
1844,5.81e-07,0.0,0.00011899999999999999,1e-05
1845,5.91e-07,0.0,0.00011999999999999999,1.01e-05
1846,6e-07,0.0,0.000122,1.02e-05
1847,6.1e-07,0.0,0.000124,1.03e-05
1848,6.19e-07,0.0,0.000125,1.0399999999999999e-05
1849,6.28e-07,0.0,0.000127,1.0500000000000001e-05
1850,9.42e-07,1.68e-09,0.000128,1.06e-05
1851,9.520000000000001e-07,1.7099999999999999e-09,0.00013000000000000002,1.07e-05
1852,9.63e-07,1.75e-09,0.000132,1.09e-05
1853,9.740000000000001e-07,1.7799999999999999e-09,0.000134,1.1e-05
1854,9.86e-07,1.81e-09,0.000136,1.11e-05
1855,9.959999999999999e-07,1.84e-09,0.00013800000000000002,1.12e-05
1856,1.01e-06,1.86e-09,0.00014000000000000001,1.1299999999999999e-05
1857,1.02e-06,1.89e-09,0.00014199999999999998,1.1400000000000001e-05
1858,1.03e-06,1.9e-09,0.00014399999999999998,1.15e-05
1859,1.04e-06,1.91e-09,0.000146,1.1599999999999999e-05
1860,1.04e-06,1.92e-09,0.000147,1.17e-05
1861,1.05e-06,1.92e-09,0.000149,1.18e-05
1862,1.06e-06,1.93e-09,0.00015099999999999998,1.1900000000000001e-05
1863,1.07e-06,1.93e-09,0.000152,1.2e-05
1864,1.07e-06,1.93e-09,0.000154,1.21e-05
1865,1.08e-06,1.93e-09,0.000156,1.22e-05
1866,1.09e-06,1.93e-09,0.000158,1.23e-05
1867,1.09e-06,1.93e-09,0.00015900000000000002,1.24e-05
1868,1.1e-06,1.94e-09,0.000161,1.26e-05
1869,1.1100000000000002e-06,1.94e-09,0.000163,1.2699999999999999e-05
1870,1.1100000000000002e-06,1.94e-09,0.000164,1.2800000000000001e-05
1871,1.13e-06,1.97e-09,0.00016700000000000002,1.29e-05
1872,1.15e-06,2.0600000000000003e-09,0.00016900000000000002,1.3e-05
1873,1.1800000000000001e-06,2.18e-09,0.000171,1.31e-05
1874,1.2099999999999998e-06,2.32e-09,0.000174,1.32e-05
1875,1.25e-06,2.49e-09,0.000177,1.33e-05
1876,1.29e-06,2.65e-09,0.000179,1.34e-05
1877,1.33e-06,2.81e-09,0.000182,1.35e-05
1878,1.3600000000000001e-06,2.95e-09,0.000185,1.3599999999999999e-05
1879,1.39e-06,3.0599999999999998e-09,0.000187,1.3700000000000001e-05
1880,1.41e-06,3.1200000000000004e-09,0.000189,1.38e-05
1881,1.43e-06,3.16e-09,0.000193,1.3899999999999999e-05
1882,1.4400000000000002e-06,3.19e-09,0.00019700000000000002,1.4e-05
1883,1.46e-06,3.22e-09,0.000201,1.41e-05
1884,1.79e-06,3.31e-09,0.000205,1.43e-05
1885,1.81e-06,3.33e-09,0.00020899999999999998,1.44e-05
1886,2.14e-06,3.4300000000000004e-09,0.000213,1.45e-05
1887,9.79e-05,3.45e-09,0.000216,1.46e-05
1888,8.08e-05,3.47e-09,0.00022,1.47e-05
1889,0.000157,3.49e-09,0.000224,1.48e-05
1890,0.000124,3.59e-09,0.000228,1.49e-05
1891,0.000147,4.37e-09,0.000232,1.4999999999999999e-05
1892,0.000195,4.77e-09,0.000236,1.5100000000000001e-05
1893,0.000203,4.42e-09,0.00023999999999999998,1.52e-05
1894,0.000242,4.31e-09,0.000244,1.53e-05
1895,0.000303,4.34e-09,0.000248,1.54e-05
1896,0.000317,4.37e-09,0.000252,1.55e-05
1897,0.00031800000000000003,4.41e-09,0.000255,1.56e-05
1898,0.000361,4.8899999999999995e-09,0.000259,1.57e-05
1899,0.000416,5.38e-09,0.000263,1.59e-05
1900,0.000398,6.1e-09,0.00026700000000000004,1.6e-05
1901,0.000735,6.47e-09,0.000273,1.61e-05
1902,0.000825,6.32e-09,0.000279,1.62e-05
1903,0.0008719999999999999,7.17e-09,0.00028399999999999996,1.63e-05
1904,0.000985,8.36e-09,0.00029,1.6400000000000002e-05
1905,0.00103,1.08e-08,0.00029499999999999996,1.65e-05
1906,0.00133,1.5800000000000003e-08,0.000301,1.66e-05
1907,0.0014199999999999998,2.5999999999999998e-08,0.000307,1.67e-05
1908,0.00183,7.509999999999999e-08,0.000312,1.68e-05
1909,0.00177,7.17e-08,0.00031800000000000003,1.6899999999999997e-05
1910,0.00219,9.14e-08,0.000324,1.7e-05
1911,0.00276,2.3800000000000001e-07,0.000331,1.7100000000000002e-05
1912,0.0029,2.65e-07,0.000339,1.72e-05
1913,0.0030800000000000003,2.92e-07,0.00034599999999999995,1.73e-05
1914,0.00282,3.55e-07,0.000354,1.74e-05
1915,0.00272,4.27e-07,0.000361,1.76e-05
1916,0.00271,4.91e-07,0.00036899999999999997,1.77e-05
1917,0.00259,5.56e-07,0.000376,1.78e-05
1918,0.00271,6.2e-07,0.000384,1.7899999999999998e-05
1919,0.003,6.86e-07,0.00039200000000000004,1.7999999999999997e-05
1920,0.00329,7.52e-07,0.000399,1.8100000000000003e-05
1921,0.00337,8.25e-07,0.00040899999999999997,1.8200000000000002e-05
1922,0.00369,9.079999999999999e-07,0.000419,1.83e-05
1923,0.004019999999999999,9.79e-07,0.000428,1.84e-05
1924,0.00447,1.06e-06,0.000438,1.85e-05
1925,0.004690000000000001,1.15e-06,0.000448,1.8599999999999998e-05
1926,0.0048200000000000005,1.24e-06,0.000457,1.87e-05
1927,0.00514,1.31e-06,0.000467,1.88e-05
1928,0.00528,1.41e-06,0.000477,1.89e-05
1929,0.0056500000000000005,1.49e-06,0.000486,1.9e-05
1930,0.0054800000000000005,1.53e-06,0.000496,1.91e-05
1931,0.00517,1.57e-06,0.000502,1.93e-05
1932,0.0052699999999999995,1.62e-06,0.000507,1.94e-05
1933,0.0058,1.72e-06,0.000513,1.95e-05
1934,0.006059999999999999,1.8e-06,0.000518,1.96e-05
1935,0.00637,1.89e-06,0.000524,1.9699999999999998e-05
1936,0.006549999999999999,1.98e-06,0.00053,1.98e-05
1937,0.007019999999999999,2.0500000000000003e-06,0.000535,1.9900000000000003e-05
1938,0.00707,2.12e-06,0.000541,2e-05
1939,0.0069900000000000006,2.2300000000000002e-06,0.0005470000000000001,2.01e-05
1940,0.00687,2.2399999999999997e-06,0.0005520000000000001,2.02e-05
1941,0.00671,2.2499999999999996e-06,0.0005719999999999999,2.03e-05
1942,0.00653,2.21e-06,0.000593,2.04e-05
1943,0.006730000000000001,2.27e-06,0.000615,2.05e-05
1944,0.00698,2.4e-06,0.000638,2.06e-05
1945,0.00732,2.5e-06,0.000661,2.07e-05
1946,0.007809999999999999,2.64e-06,0.000684,2.09e-05
1947,0.00845,2.81e-06,0.000708,2.1000000000000002e-05
1948,0.00881,2.8999999999999998e-06,0.000732,2.11e-05
1949,0.0085,2.9099999999999997e-06,0.000755,2.12e-05
1950,0.0115,3.88e-06,0.0007790000000000001,2.13e-05
1951,0.0129,4.17e-06,0.0008070000000000001,2.14e-05
1952,0.013800000000000002,4.52e-06,0.0008359999999999999,2.1499999999999997e-05
1953,0.013900000000000001,4.51e-06,0.000867,2.16e-05
1954,0.0149,4.74e-06,0.000898,2.17e-05
1955,0.0167,6.05e-06,0.000929,2.18e-05
1956,0.0179,6.39e-06,0.000962,2.19e-05
1957,0.0195,6.81e-06,0.000996,2.2e-05
1958,0.0189,5.52e-06,0.00103,2.2100000000000002e-05
1959,0.0211,7.49e-06,0.00107,2.22e-05
1960,0.0213,7.15e-06,0.00111,2.23e-05
1961,0.0217,7.01e-06,0.00115,2.24e-05
1962,0.0229,6.8599999999999995e-06,0.0011899999999999999,2.2599999999999997e-05
1963,0.0235,7.65e-06,0.00123,2.2700000000000003e-05
1964,0.0249,7.61e-06,0.00128,2.2800000000000002e-05
1965,0.0268,8.07e-06,0.00132,2.29e-05
1966,0.0277,8.09e-06,0.0013700000000000001,2.3e-05
1967,0.0288,8.8e-06,0.0014199999999999998,2.31e-05
1968,0.0294,9.65e-06,0.00147,2.3199999999999998e-05
1969,0.0312,1.07e-05,0.00152,2.33e-05
1970,0.038700000000000005,9.32e-06,0.0015,3.2500000000000004e-05
1971,0.039299999999999995,9.390000000000002e-06,0.0015,3.24e-05
1972,0.042,9.46e-06,0.00151,3.4e-05
1973,0.046299999999999994,9.54e-06,0.00151,3.14e-05
1974,0.045899999999999996,9.6e-06,0.00151,3.5499999999999996e-05
1975,0.0443,9.65e-06,0.00151,4e-05
1976,0.0451,9.69e-06,0.00151,3.52e-05
1977,0.047299999999999995,9.73e-06,0.00151,3.85e-05
1978,0.048299999999999996,9.76e-06,0.0015,4.36e-05
1979,0.0496,9.77e-06,0.0015,4.68e-05
1980,0.0501,9.75e-06,0.00149,7.049999999999999e-05
1981,0.0511,9.679999999999999e-06,0.00149,0.000111
1982,0.0456,9.59e-06,0.0015300000000000001,0.00011999999999999999
1983,0.0443,9.509999999999999e-06,0.0015300000000000001,0.000103
1984,0.0465,9.53e-06,0.0015300000000000001,9.810000000000001e-05
1985,0.0432,9.69e-06,0.0015400000000000001,5.82e-05
1986,0.044,1e-05,0.0016,4.7300000000000005e-05
1987,0.046,1.0500000000000001e-05,0.0016699999999999998,9.14e-05
1988,0.046,1.1e-05,0.00175,9.049999999999999e-05
1989,0.0484,1.1599999999999999e-05,0.00182,9.45e-05
1990,0.0482,1.21e-05,0.0019,9.3e-05
1991,0.0482,1.26e-05,0.00197,9.3e-05
1992,0.048299999999999996,1.31e-05,0.0020299999999999997,9.3e-05
1993,0.0557,1.35e-05,0.00209,0.000124
1994,0.0559,1.3899999999999999e-05,0.00215,0.000186
1995,0.0597,1.43e-05,0.00221,0.000217
1996,0.0635,1.46e-05,0.00225,0.000217
1997,0.0636,1.4999999999999999e-05,0.00232,0.000155
1998,0.06720000000000001,1.53e-05,0.0023599999999999997,0.000155
1999,0.06720000000000001,1.57e-05,0.00242,0.000124
2000,0.07809999999999999,1.61e-05,0.00248,0.000155
2001,0.0854,1.65e-05,0.0025499999999999997,0.000155
2002,0.0853,1.7e-05,0.00261,9.3e-05
2003,0.089,1.7500000000000002e-05,0.00268,0.000124
2004,0.104,1.7999999999999997e-05,0.00275,9.3e-05
2005,0.111,1.84e-05,0.0028399999999999996,9.3e-05
2006,0.122,1.88e-05,0.00289,9.3e-05
2007,0.126,1.91e-05,0.00296,9.3e-05
2008,0.126,1.94e-05,0.0030099999999999997,9.3e-05
2009,0.125,1.9699999999999998e-05,0.0030499999999999998,0.000155
2010,0.133,2e-05,0.0031,0.000186
2011,0.125,2.03e-05,0.00314,0.000186
2012,0.122,2.06e-05,0.00318,0.000186
2013,0.118,2.0799999999999997e-05,0.00321,0.000217
2014,0.122,2.1000000000000002e-05,0.00325,0.000217
2015,0.14,2.13e-05,0.0033,0.000217
2016,0.14,2.1499999999999997e-05,0.0033,0.000217
2017,0.129,2.17e-05,0.00333,0.000217
2018,0.133,2.19e-05,0.00335,0.000217
2019,0.147,2.2100000000000002e-05,0.0034300000000000003,0.000248
2020,0.143,2.22e-05,0.00348,0.000248
2021,0.142,2.18e-05,0.0035,0.000279
2022,0.145,2.18e-05,0.0035,0.000289
