year,IPC1,IPC4
1954,1.42e-07,2.4500000000000003e-05
1955,1.3999999999999998e-07,2.5399999999999997e-05
1956,1.37e-07,2.64e-05
1957,1.33e-07,2.7300000000000003e-05
1958,1.2799999999999998e-07,2.83e-05
1959,1.25e-07,2.93e-05
1960,1.2000000000000002e-07,3.04e-05
1961,1.16e-07,3.15e-05
1962,1.1299999999999999e-07,3.27e-05
1963,1.1e-07,3.39e-05
1964,1.08e-07,3.51e-05
1965,1.07e-07,3.6400000000000004e-05
1966,1.05e-07,3.76e-05
1967,1.03e-07,3.89e-05
1968,1.02e-07,4.02e-05
1969,1.02e-07,4.15e-05
1970,5.54e-07,3.9699999999999996e-05
1971,5.54e-07,4.12e-05
1972,5.67e-07,4.26e-05
1973,5.21e-07,4.39e-05
1974,5.81e-07,4.51e-05
1975,5.83e-07,4.62e-05
1976,5.26e-07,4.7e-05
1977,5.77e-07,4.77e-05
1978,6.78e-07,4.83e-05
1979,7.22e-07,4.88e-05
1980,1.24e-06,4.91e-05
1981,1.89e-06,4.84e-05
1982,2.09e-06,5e-05
1983,1.78e-06,4.94e-05
1984,1.64e-06,4.88e-05
1985,9.75e-07,4.84e-05
1986,7.6e-07,5.01e-05
1987,1.52e-06,5.19e-05
1988,1.5399999999999999e-06,5.37e-05
1989,1.61e-06,5.55e-05
1990,1.62e-06,5.72e-05
1991,2.1099999999999997e-06,5.86e-05
1992,2.2399999999999997e-06,5.98e-05
1993,2.7100000000000003e-06,6.1e-05
1994,3.73e-06,6.22e-05
1995,4.499999999999999e-06,6.32e-05
1996,4.17e-06,6.39e-05
1997,3.3899999999999997e-06,6.469999999999999e-05
1998,2.79e-06,6.53e-05
1999,2.49e-06,6.59e-05
2000,2.8999999999999998e-06,6.65e-05
2001,3.06e-06,6.840000000000001e-05
2002,1.94e-06,7.049999999999999e-05
2003,2.44e-06,7.230000000000001e-05
2004,2.2499999999999996e-06,7.43e-05
2005,2.37e-06,7.61e-05
2006,2.0699999999999997e-06,7.75e-05
2007,1.98e-06,7.89e-05
2008,2.56e-06,8.840000000000001e-05
2009,3.6900000000000002e-06,8.16e-05
2010,4.32e-06,8.3e-05
2011,4.58e-06,8.400000000000001e-05
2012,4.54e-06,8.5e-05
2013,4.82e-06,8.599999999999999e-05
2014,4.75e-06,8.7e-05
2015,4.66e-06,8.8e-05
2016,4.73e-06,8.81e-05
2017,4.82e-06,8.82e-05
2018,4.610000000000001e-06,8.83e-05
2019,4.499999999999999e-06,8.87e-05
2020,3.7200000000000004e-06,8.91e-05
2021,3.58e-06,8.91e-05
2022,3.56e-06,8.93e-05
2023,3.73e-06,8.999999999999999e-05
2024,3.31e-06,9.01e-05
