year,IPC1,IPC2,IPC4,IPC5
1750,0.00032700000000000003,0.0,0.000379,0.0
1751,0.00033,0.0,0.000382,8.22e-07
1752,0.000332,0.0,0.00038500000000000003,1.64e-06
1753,0.000335,0.0,0.000388,2.4599999999999997e-06
1754,0.000337,0.0,0.000391,3.29e-06
1755,0.00034,0.0,0.00039400000000000004,4.11e-06
1756,0.00034300000000000004,0.0,0.000397,4.93e-06
1757,0.000345,0.0,0.0004,5.75e-06
1758,0.000348,0.0,0.000404,6.570000000000001e-06
1759,0.00035,0.0,0.00040699999999999997,7.3899999999999995e-06
1760,0.00035299999999999996,0.0,0.00041,8.22e-06
1761,0.000356,0.0,0.00041299999999999996,9.04e-06
1762,0.000359,0.0,0.000416,9.86e-06
1763,0.000361,0.0,0.00041999999999999996,1.07e-05
1764,0.000364,0.0,0.000423,1.15e-05
1765,0.000367,0.0,0.00042699999999999997,1.23e-05
1766,0.00037,0.0,0.00043,1.31e-05
1767,0.000373,0.0,0.000433,1.4e-05
1768,0.000375,0.0,0.000437,1.48e-05
1769,0.000378,0.0,0.00044,1.56e-05
1770,0.000381,0.0,0.000443,1.6400000000000002e-05
1771,0.000384,0.0,0.000447,1.73e-05
1772,0.00038700000000000003,0.0,0.000451,1.8100000000000003e-05
1773,0.00039,0.0,0.00045400000000000003,1.89e-05
1774,0.000393,0.0,0.000458,1.9699999999999998e-05
1775,0.00039600000000000003,0.0,0.000462,2.05e-05
1776,0.000399,0.0,0.000465,2.14e-05
1777,0.000402,0.0,0.00046899999999999996,2.22e-05
1778,0.00040500000000000003,0.0,0.000472,2.3e-05
1779,0.000408,0.0,0.00047599999999999997,2.3800000000000003e-05
1780,0.00041099999999999996,0.0,0.00047999999999999996,2.46e-05
1781,0.000414,0.0,0.000484,2.55e-05
1782,0.00041799999999999997,0.0,0.000488,2.63e-05
1783,0.000421,0.0,0.000491,2.7099999999999998e-05
1784,0.000424,0.0,0.000495,2.79e-05
1785,0.00042699999999999997,0.0,0.000499,2.88e-05
1786,0.000431,0.0,0.000503,2.96e-05
1787,0.000434,0.0,0.000507,3.04e-05
1788,0.000437,0.0,0.0005110000000000001,3.12e-05
1789,0.00044,0.0,0.000515,3.2e-05
1790,0.000444,0.0,0.000519,3.29e-05
1791,0.000447,0.0,0.000523,3.37e-05
1792,0.000451,0.0,0.000527,3.4500000000000005e-05
1793,0.00045400000000000003,0.0,0.000532,3.53e-05
1794,0.000458,0.0,0.000536,3.6200000000000006e-05
1795,0.00046100000000000004,0.0,0.00054,3.7e-05
1796,0.000465,0.0,0.000545,3.78e-05
1797,0.00046800000000000005,0.0,0.000549,3.86e-05
1798,0.000472,0.0,0.000553,3.9399999999999995e-05
1799,0.000475,0.0,0.0005570000000000001,4.0300000000000004e-05
1800,0.000479,0.0,0.0005620000000000001,4.1099999999999996e-05
1801,0.000482,0.0,0.000566,4.19e-05
1802,0.000486,0.0,0.000571,4.27e-05
1803,0.00049,0.0,0.000575,4.35e-05
1804,0.000494,0.0,0.00058,4.44e-05
1805,0.000497,0.0,0.000585,4.5199999999999994e-05
1806,0.000501,0.0,0.000589,4.6e-05
1807,0.000505,0.0,0.000594,4.68e-05
1808,0.000509,0.0,0.000598,4.77e-05
1809,0.000512,0.0,0.000603,4.85e-05
1810,0.000516,0.0,0.000608,4.93e-05
1811,0.000518,0.0,0.00061,5.01e-05
1812,0.000519,0.0,0.000612,5.0900000000000004e-05
1813,0.000521,0.0,0.000614,5.18e-05
1814,0.000522,0.0,0.000616,5.26e-05
1815,0.000524,0.0,0.000618,5.3400000000000004e-05
1816,0.0005250000000000001,0.0,0.00062,5.4199999999999996e-05
1817,0.000527,0.0,0.000622,5.5e-05
1818,0.000528,0.0,0.000624,5.59e-05
1819,0.00053,0.0,0.000626,5.67e-05
1820,0.000531,0.0,0.000628,5.75e-05
1821,0.000533,0.0,0.00063,5.83e-05
1822,0.0005340000000000001,0.0,0.000632,5.92e-05
1823,0.000536,0.0,0.000634,5.9999999999999995e-05
1824,0.000537,0.0,0.0006360000000000001,6.08e-05
1825,0.000539,0.0,0.000638,6.16e-05
1826,0.000541,0.0,0.00064,6.24e-05
1827,0.0005420000000000001,0.0,0.000642,6.33e-05
1828,0.000544,0.0,0.0006450000000000001,6.41e-05
1829,0.000545,0.0,0.000647,6.49e-05
1830,0.0005470000000000001,0.0,0.0006490000000000001,6.57e-05
1831,0.0005480000000000001,0.0,0.000651,6.65e-05
1832,0.00055,0.0,0.000653,6.74e-05
1833,0.0005510000000000001,0.0,0.000655,6.819999999999999e-05
1834,0.000553,0.0,0.000657,6.900000000000001e-05
1835,0.000555,0.0,0.00066,6.98e-05
1836,0.0005560000000000001,0.0,0.000662,7.07e-05
1837,0.000558,0.0,0.000664,7.149999999999999e-05
1838,0.000559,0.0,0.000666,7.230000000000001e-05
1839,0.0005610000000000001,0.0,0.0006680000000000001,7.31e-05
1840,0.0005620000000000001,0.0,0.00067,7.39e-05
1841,0.0005639999999999999,0.0,0.0006730000000000001,7.48e-05
1842,0.000566,0.0,0.000675,7.56e-05
1843,0.0005669999999999999,0.0,0.0006770000000000001,7.64e-05
1844,0.000569,0.0,0.000679,7.72e-05
1845,0.00057,0.0,0.0006820000000000001,7.81e-05
1846,0.0005719999999999999,0.0,0.000684,7.89e-05
1847,0.000574,0.0,0.0006860000000000001,7.97e-05
1848,0.000575,0.0,0.0006879999999999999,8.05e-05
1849,0.0005769999999999999,0.0,0.00069,8.13e-05
1850,0.000579,0.0,0.0006919999999999999,8.219999999999999e-05
1851,0.0005639999999999999,0.0,0.000695,8.3e-05
1852,0.000553,0.0,0.0006969999999999999,8.38e-05
1853,0.0005520000000000001,0.0,0.0007,8.46e-05
1854,0.0005520000000000001,0.0,0.0007019999999999999,8.54e-05
1855,0.0005510000000000001,0.0,0.000705,8.63e-05
1856,0.000566,0.0,0.000707,8.71e-05
1857,0.0005819999999999999,0.0,0.0007099999999999999,8.790000000000001e-05
1858,0.000598,0.0,0.000712,8.87e-05
1859,0.000614,0.0,0.000714,8.96e-05
1860,0.000631,0.0,0.000717,9.039999999999999e-05
1861,0.000642,0.0,0.000719,9.120000000000001e-05
1862,0.000652,0.0,0.000722,9.2e-05
1863,0.0006630000000000001,0.0,0.0007239999999999999,9.279999999999999e-05
1864,0.0006730000000000001,0.0,0.000727,9.37e-05
1865,0.000674,0.0,0.0007289999999999999,9.45e-05
1866,0.0006760000000000001,0.0,0.000731,9.53e-05
1867,0.0006770000000000001,0.0,0.000734,9.61e-05
1868,0.000678,0.0,0.000736,9.69e-05
1869,0.0006760000000000001,0.0,0.000739,9.779999999999999e-05
1870,0.0006730000000000001,0.0,0.000741,9.86e-05
1871,0.0006760000000000001,0.0,0.000744,9.94e-05
1872,0.000679,0.0,0.000747,0.0001
1873,0.0006810000000000001,0.0,0.00075,0.000101
1874,0.000683,0.0,0.000754,0.000102
1875,0.000684,0.0,0.000757,0.000103
1876,0.0006860000000000001,0.0,0.000761,0.000104
1877,0.000687,0.0,0.000764,0.000104
