year,IPC1,IPC2,IPC4,IPC5
1750,1.29e-06,0.0,0.000184,0.0
1751,1.29e-06,0.0,0.000184,4.2e-08
1752,1.29e-06,0.0,0.000184,8.4e-08
1753,1.29e-06,0.0,0.000184,1.26e-07
1754,1.28e-06,0.0,0.000184,1.68e-07
1755,1.28e-06,0.0,0.000184,2.1e-07
1756,1.28e-06,0.0,0.000184,2.52e-07
1757,1.28e-06,0.0,0.000184,2.94e-07
1758,1.28e-06,0.0,0.000184,3.36e-07
1759,1.28e-06,0.0,0.000184,3.78e-07
1760,1.28e-06,0.0,0.000184,4.2e-07
1761,1.28e-06,0.0,0.000184,4.6200000000000003e-07
1762,1.28e-06,0.0,0.000184,5.04e-07
1763,1.28e-06,0.0,0.000184,5.46e-07
1764,1.28e-06,0.0,0.000184,5.88e-07
1765,1.2700000000000001e-06,0.0,0.000184,6.3e-07
1766,1.2700000000000001e-06,0.0,0.000184,6.72e-07
1767,1.2700000000000001e-06,0.0,0.000184,7.14e-07
1768,1.2700000000000001e-06,0.0,0.000184,7.56e-07
1769,1.2700000000000001e-06,0.0,0.000184,7.98e-07
1770,1.2700000000000001e-06,0.0,0.000184,8.4e-07
1771,1.2700000000000001e-06,0.0,0.000184,8.809999999999999e-07
1772,1.2700000000000001e-06,0.0,0.000184,9.23e-07
1773,1.2700000000000001e-06,0.0,0.000184,9.65e-07
1774,1.2700000000000001e-06,0.0,0.000184,1.01e-06
1775,1.2700000000000001e-06,0.0,0.000184,1.05e-06
1776,1.26e-06,0.0,0.000184,1.09e-06
1777,1.26e-06,0.0,0.000184,1.13e-06
1778,1.26e-06,0.0,0.000184,1.1800000000000001e-06
1779,1.26e-06,0.0,0.000184,1.22e-06
1780,1.26e-06,0.0,0.000184,1.26e-06
1781,1.26e-06,0.0,0.000184,1.2999999999999998e-06
1782,1.26e-06,0.0,0.000184,1.34e-06
1783,1.26e-06,0.0,0.000184,1.39e-06
1784,1.26e-06,0.0,0.000184,1.43e-06
1785,1.26e-06,0.0,0.000184,1.47e-06
1786,1.26e-06,0.0,0.000184,1.5100000000000002e-06
1787,1.26e-06,0.0,0.000184,1.55e-06
