year,IPC1,IPC2,IPC4,IPC5
1750,3.48e-07,0.0,6.99e-05,0.0
1751,3.49e-07,0.0,7.02e-05,8.96e-08
1752,3.51e-07,0.0,7.06e-05,1.7899999999999997e-07
1753,3.53e-07,0.0,7.09e-05,2.69e-07
1754,3.55e-07,0.0,7.13e-05,3.5799999999999995e-07
1755,3.57e-07,0.0,7.17e-05,4.48e-07
1756,3.5899999999999997e-07,0.0,7.199999999999999e-05,5.38e-07
1757,3.61e-07,0.0,7.240000000000001e-05,6.27e-07
1758,3.63e-07,0.0,7.27e-05,7.17e-07
1759,3.65e-07,0.0,7.31e-05,8.07e-07
1760,3.67e-07,0.0,7.35e-05,8.96e-07
1761,3.6900000000000004e-07,0.0,7.39e-05,9.86e-07
1762,3.7100000000000003e-07,0.0,7.42e-05,1.08e-06
1763,3.73e-07,0.0,7.46e-05,1.17e-06
1764,3.75e-07,0.0,7.5e-05,1.25e-06
1765,3.77e-07,0.0,7.539999999999999e-05,1.34e-06
1766,3.79e-07,0.0,7.580000000000001e-05,1.43e-06
1767,3.81e-07,0.0,7.620000000000001e-05,1.52e-06
1768,3.83e-07,0.0,7.66e-05,1.61e-06
1769,3.8499999999999997e-07,0.0,7.69e-05,1.6999999999999998e-06
1770,3.8699999999999996e-07,0.0,7.73e-05,1.79e-06
1771,3.89e-07,0.0,7.78e-05,1.88e-06
1772,3.91e-07,0.0,7.82e-05,1.9699999999999998e-06
1773,3.94e-07,0.0,7.86e-05,2.06e-06
1774,3.96e-07,0.0,7.9e-05,2.15e-06
1775,3.9800000000000004e-07,0.0,7.939999999999999e-05,2.2399999999999997e-06
1776,4.0000000000000003e-07,0.0,7.99e-05,2.33e-06
1777,4.02e-07,0.0,8.03e-05,2.4199999999999997e-06
1778,4.04e-07,0.0,8.07e-05,2.51e-06
1779,4.06e-07,0.0,8.11e-05,2.5999999999999997e-06
1780,4.09e-07,0.0,8.16e-05,2.69e-06
1781,4.11e-07,0.0,8.2e-05,2.78e-06
1782,4.13e-07,0.0,8.25e-05,2.87e-06
1783,4.15e-07,0.0,8.29e-05,2.96e-06
1784,4.18e-07,0.0,8.340000000000001e-05,3.05e-06
1785,4.2e-07,0.0,8.38e-05,3.14e-06
1786,4.22e-07,0.0,8.43e-05,3.23e-06
1787,4.2499999999999995e-07,0.0,8.47e-05,3.32e-06
1788,4.27e-07,0.0,8.52e-05,3.41e-06
1789,4.2900000000000004e-07,0.0,8.57e-05,3.5e-06
1790,4.3100000000000003e-07,0.0,8.609999999999999e-05,3.58e-06
1791,4.34e-07,0.0,8.669999999999999e-05,3.67e-06
1792,4.3600000000000004e-07,0.0,8.72e-05,3.76e-06
1793,4.39e-07,0.0,8.77e-05,3.85e-06
1794,4.41e-07,0.0,8.83e-05,3.9399999999999995e-06
1795,4.44e-07,0.0,8.88e-05,4.0299999999999995e-06
1796,4.46e-07,0.0,8.93e-05,4.12e-06
1797,4.49e-07,0.0,8.989999999999999e-05,4.21e-06
1798,4.51e-07,0.0,9.039999999999999e-05,4.3e-06
1799,4.53e-07,0.0,9.09e-05,4.3899999999999995e-06
1800,4.56e-07,0.0,9.15e-05,4.4799999999999995e-06
1801,4.5899999999999997e-07,0.0,9.22e-05,4.57e-06
1802,4.6200000000000003e-07,0.0,9.3e-05,4.66e-06
1803,4.6500000000000005e-07,0.0,9.379999999999999e-05,4.75e-06
1804,4.68e-07,0.0,9.460000000000001e-05,4.839999999999999e-06
1805,4.71e-07,0.0,9.53e-05,4.93e-06
1806,4.74e-07,0.0,9.61e-05,5.02e-06
1807,4.7600000000000003e-07,0.0,9.69e-05,5.11e-06
1808,4.79e-07,0.0,9.769999999999999e-05,5.199999999999999e-06
1809,4.82e-07,0.0,9.84e-05,5.29e-06
1810,4.85e-07,0.0,9.92e-05,5.38e-06
1811,4.88e-07,0.0,0.0001,5.47e-06
1812,4.92e-07,0.0,0.000101,5.56e-06
1813,4.95e-07,0.0,0.000102,5.649999999999999e-06
1814,4.979999999999999e-07,0.0,0.000103,5.74e-06
1815,5.019999999999999e-07,0.0,0.00010499999999999999,5.83e-06
1816,5.05e-07,0.0,0.000106,5.91e-06
1817,5.079999999999999e-07,0.0,0.000107,6e-06
1818,5.11e-07,0.0,0.000108,6.09e-06
1819,5.15e-07,0.0,0.00010899999999999999,6.18e-06
1820,5.180000000000001e-07,0.0,0.00011,6.27e-06
1821,5.280000000000001e-07,0.0,0.000112,6.36e-06
1822,5.38e-07,0.0,0.000114,6.45e-06
1823,5.48e-07,0.0,0.000116,6.54e-06
1824,5.58e-07,0.0,0.00011700000000000001,6.629999999999999e-06
1825,5.67e-07,0.0,0.00011899999999999999,6.72e-06
1826,5.77e-07,0.0,0.000121,6.81e-06
1827,5.87e-07,0.0,0.000123,6.9e-06
1828,5.97e-07,0.0,0.000125,6.99e-06
1829,6.06e-07,0.0,0.000127,7.08e-06
1830,6.16e-07,0.0,0.000129,7.17e-06
1831,6.27e-07,0.0,0.00013000000000000002,7.26e-06
1832,6.38e-07,0.0,0.000132,7.35e-06
1833,6.49e-07,0.0,0.000134,7.440000000000001e-06
1834,6.6e-07,0.0,0.000136,7.53e-06
1835,6.7e-07,0.0,0.00013800000000000002,7.62e-06
1836,6.809999999999999e-07,0.0,0.00014000000000000001,7.709999999999999e-06
1837,6.92e-07,0.0,0.00014199999999999998,7.8e-06
1838,7.02e-07,0.0,0.00014299999999999998,7.889999999999999e-06
1839,7.13e-07,0.0,0.000145,7.98e-06
1840,7.23e-07,0.0,0.000147,8.07e-06
1841,7.36e-07,0.0,0.000149,8.16e-06
1842,7.489999999999999e-07,0.0,0.00015099999999999998,8.25e-06
1843,7.62e-07,0.0,0.000153,8.33e-06
1844,7.75e-07,0.0,0.000156,8.42e-06
1845,7.88e-07,0.0,0.000158,8.51e-06
1846,8.000000000000001e-07,0.0,0.00016,8.6e-06
1847,8.13e-07,0.0,0.000162,8.69e-06
1848,8.25e-07,0.0,0.000164,8.779999999999999e-06
1849,8.38e-07,0.0,0.000166,8.87e-06
1850,1.1100000000000002e-06,1.43e-09,0.00016800000000000002,8.959999999999999e-06
1851,1.1199999999999999e-06,1.46e-09,0.000171,9.050000000000001e-06
1852,1.13e-06,1.49e-09,0.00017299999999999998,9.14e-06
1853,1.1399999999999999e-06,1.5200000000000001e-09,0.000176,9.23e-06
1854,1.16e-06,1.55e-09,0.000178,9.32e-06
1855,1.17e-06,1.57e-09,0.00018099999999999998,9.41e-06
1856,1.1800000000000001e-06,1.59e-09,0.000183,9.5e-06
1857,1.2e-06,1.61e-09,0.000186,9.59e-06
1858,1.2099999999999998e-06,1.6300000000000002e-09,0.000188,9.679999999999999e-06
1859,1.22e-06,1.64e-09,0.000191,9.77e-06
1860,1.2299999999999999e-06,1.64e-09,0.000193,9.86e-06
1861,1.2299999999999999e-06,1.65e-09,0.000195,9.950000000000001e-06
1862,1.24e-06,1.65e-09,0.00019800000000000002,1e-05
1863,1.26e-06,1.65e-09,0.0002,1.01e-05
1864,1.2700000000000001e-06,1.65e-09,0.000202,1.02e-05
1865,1.2700000000000001e-06,1.65e-09,0.000204,1.03e-05
1866,1.28e-06,1.65e-09,0.000207,1.0399999999999999e-05
1867,1.29e-06,1.65e-09,0.00020899999999999998,1.0500000000000001e-05
1868,1.2999999999999998e-06,1.65e-09,0.000211,1.06e-05
1869,1.31e-06,1.66e-09,0.000213,1.07e-05
1870,1.32e-06,1.66e-09,0.000216,1.08e-05
1871,1.33e-06,1.69e-09,0.000219,1.08e-05
1872,1.35e-06,1.7600000000000001e-09,0.000222,1.09e-05
1873,1.38e-06,1.86e-09,0.000225,1.1e-05
1874,1.42e-06,1.99e-09,0.000228,1.11e-05
1875,1.4499999999999999e-06,2.13e-09,0.000231,1.12e-05
1876,1.49e-06,2.27e-09,0.00023400000000000002,1.1299999999999999e-05
1877,1.52e-06,2.4e-09,0.00023799999999999998,1.1400000000000001e-05
1878,1.5599999999999999e-06,2.52e-09,0.000241,1.15e-05
1879,1.59e-06,2.61e-09,0.000244,1.1599999999999999e-05
1880,1.61e-06,2.6699999999999997e-09,0.000247,1.17e-05
1881,1.6299999999999999e-06,2.7e-09,0.000252,1.17e-05
1882,1.65e-06,2.7300000000000003e-09,0.000257,1.18e-05
1883,1.66e-06,2.75e-09,0.000262,1.1900000000000001e-05
1884,2e-06,2.84e-09,0.00026700000000000004,1.2e-05
1885,2.02e-06,2.86e-09,0.000272,1.21e-05
1886,2.3600000000000003e-06,2.95e-09,0.00027800000000000004,1.22e-05
1887,9.82e-05,2.97e-09,0.000283,1.23e-05
1888,8.11e-05,2.9900000000000002e-09,0.00028799999999999995,1.24e-05
1889,0.000157,3e-09,0.00029299999999999997,1.25e-05
1890,0.000124,3.1e-09,0.000298,1.25e-05
1891,0.000148,3.87e-09,0.000303,1.26e-05
1892,0.000195,4.2699999999999995e-09,0.000308,1.2699999999999999e-05
1893,0.000203,3.92e-09,0.000314,1.2800000000000001e-05
1894,0.000242,3.8e-09,0.000319,1.29e-05
1895,0.000303,3.829999999999999e-09,0.000324,1.3e-05
1896,0.000317,3.86e-09,0.00032900000000000003,1.31e-05
