year,IPC1,IPC4,IPCMAG
1750,0.0103,0.006059999999999999,0.0365
1751,0.010199999999999999,0.00605,0.0364
1752,0.010199999999999999,0.006030000000000001,0.0363
1753,0.010199999999999999,0.00601,0.0362
1754,0.0101,0.006,0.0361
1755,0.0101,0.00598,0.036
1756,0.0101,0.00596,0.0359
1757,0.01,0.00595,0.0358
1758,0.00999,0.0059299999999999995,0.0357
1759,0.00996,0.00591,0.0356
1760,0.00992,0.005900000000000001,0.0355
1761,0.009890000000000001,0.00588,0.0354
1762,0.009859999999999999,0.005860000000000001,0.0353
1763,0.00982,0.005849999999999999,0.0352
1764,0.009789999999999998,0.00583,0.0351
1765,0.00976,0.0058200000000000005,0.035
1766,0.00973,0.0058,0.0349
1767,0.009689999999999999,0.00578,0.0348
1768,0.00966,0.00577,0.0347
1769,0.009630000000000001,0.00575,0.0346
1770,0.0096,0.005730000000000001,0.0345
1771,0.00956,0.005719999999999999,0.0344
1772,0.009529999999999999,0.0057,0.0343
1773,0.0095,0.005690000000000001,0.0342
1774,0.009470000000000001,0.00567,0.0341
1775,0.009439999999999999,0.00566,0.034
1776,0.0094,0.00564,0.0339
1777,0.00937,0.00562,0.0338
1778,0.00934,0.00561,0.0337
1779,0.00931,0.0055899999999999995,0.033600000000000005
1780,0.00928,0.00558,0.0335
1781,0.00924,0.00556,0.0334
1782,0.009210000000000001,0.00555,0.033299999999999996
1783,0.009179999999999999,0.00553,0.033299999999999996
1784,0.00915,0.00552,0.0332
1785,0.00912,0.0055,0.033100000000000004
1786,0.009089999999999999,0.0054800000000000005,0.033
1787,0.00906,0.00547,0.0329
1788,0.00902,0.00545,0.032799999999999996
1789,0.00899,0.00544,0.0327
1790,0.008960000000000001,0.00542,0.032600000000000004
1791,0.00893,0.00541,0.0325
1792,0.0089,0.00539,0.0324
1793,0.00887,0.00538,0.032299999999999995
1794,0.00884,0.00536,0.0322
1795,0.00881,0.00535,0.0322
1796,0.00877,0.00533,0.032100000000000004
1797,0.00874,0.00532,0.032
1798,0.00871,0.0053,0.0319
1799,0.00868,0.00529,0.0318
1800,0.00865,0.0052699999999999995,0.0317
1801,0.00862,0.00526,0.0316
1802,0.00859,0.00524,0.0315
1803,0.00856,0.00523,0.0314
1804,0.00853,0.00522,0.0314
1805,0.0085,0.0052,0.0313
1806,0.00847,0.00519,0.0312
1807,0.00844,0.00517,0.031100000000000003
1808,0.00841,0.0051600000000000005,0.031
1809,0.00838,0.00514,0.030899999999999997
1810,0.00834,0.00513,0.0308
1811,0.00834,0.00513,0.030899999999999997
1812,0.00834,0.00514,0.030899999999999997
1813,0.00834,0.00514,0.030899999999999997
1814,0.00834,0.00515,0.030899999999999997
1815,0.00834,0.00515,0.031
1816,0.00834,0.00515,0.031
1817,0.00834,0.0051600000000000005,0.031
1818,0.00834,0.0051600000000000005,0.031
1819,0.00834,0.00517,0.031100000000000003
1820,0.00834,0.00517,0.031100000000000003
1821,0.00834,0.00518,0.031100000000000003
1822,0.00834,0.00518,0.031100000000000003
1823,0.00834,0.00518,0.0312
1824,0.00834,0.00519,0.0312
1825,0.00833,0.00519,0.0312
1826,0.00833,0.0052,0.0312
1827,0.00833,0.0052,0.0313
1828,0.00833,0.00521,0.0313
1829,0.00833,0.00521,0.0313
1830,0.00833,0.00521,0.0314
1831,0.00833,0.00522,0.0314
1832,0.008320000000000001,0.00522,0.0314
1833,0.008320000000000001,0.00523,0.0314
1834,0.008320000000000001,0.00523,0.0315
1835,0.008320000000000001,0.00524,0.0315
1836,0.008320000000000001,0.00524,0.0315
1837,0.00831,0.00525,0.0315
1838,0.00831,0.00525,0.0316
1839,0.00831,0.00525,0.0316
1840,0.00831,0.00526,0.0316
1841,0.0083,0.00526,0.0316
1842,0.0083,0.0052699999999999995,0.0317
1843,0.0083,0.0052699999999999995,0.0317
1844,0.008289999999999999,0.00528,0.0317
1845,0.008289999999999999,0.00528,0.0317
1846,0.008289999999999999,0.00529,0.0318
1847,0.008289999999999999,0.00529,0.0318
1848,0.00828,0.00529,0.0318
1849,0.00828,0.0053,0.0319
1850,0.00828,0.0053,0.0319
1851,0.0083,0.00531,0.0319
1852,0.008320000000000001,0.00531,0.0319
1853,0.00835,0.00532,0.032
1854,0.008369999999999999,0.00532,0.032
1855,0.008400000000000001,0.00533,0.032
1856,0.00842,0.00533,0.032
1857,0.00845,0.00533,0.032100000000000004
