year,IPC1,IPC2,IPC4,IPCMAG
1750,,4.07e-09,,
1751,,4.0999999999999995e-09,,
1752,,4.1300000000000004e-09,,
1753,,4.17e-09,,
1754,,4.1999999999999996e-09,,
1755,,4.2300000000000005e-09,,
1756,,4.2699999999999995e-09,,
1757,,4.3000000000000005e-09,,
1758,,4.33e-09,,
1759,,4.37e-09,,
1760,,4.4000000000000005e-09,,
1761,,4.43e-09,,
1762,,4.4700000000000005e-09,,
1763,,4.51e-09,,
1764,,4.54e-09,,
1765,,4.58e-09,,
1766,,4.61e-09,,
1767,,4.65e-09,,
1768,,4.69e-09,,
1769,,4.7199999999999994e-09,,
1770,,4.76e-09,,
1771,,4.8e-09,,
1772,,4.840000000000001e-09,,
1773,,4.88e-09,,
1774,,4.92e-09,,
1775,,4.95e-09,,
1776,,4.9899999999999995e-09,,
1777,,5.03e-09,,
1778,,5.07e-09,,
1779,,5.11e-09,,
1780,,5.15e-09,,
1781,,5.1900000000000005e-09,,
1782,,5.2299999999999995e-09,,
1783,,5.28e-09,,
1784,,5.32e-09,,
1785,,5.3600000000000005e-09,,
1786,,5.4e-09,,
1787,,5.439999999999999e-09,,
1788,,5.49e-09,,
1789,,5.5300000000000005e-09,,
1790,,5.57e-09,,
1791,,5.62e-09,,
1792,,5.66e-09,,
1793,,5.71e-09,,
1794,,5.75e-09,,
1795,,5.800000000000001e-09,,
1796,,5.85e-09,,
1797,,5.89e-09,,
1798,,5.94e-09,,
1799,,5.9800000000000004e-09,,
1800,,6.03e-09,,
1801,,6.0800000000000005e-09,,
1802,,6.13e-09,,
1803,,6.18e-09,,
1804,,6.229999999999999e-09,,
1805,,6.28e-09,,
1806,,6.32e-09,,
1807,,6.37e-09,,
1808,,6.4200000000000006e-09,,
1809,,6.47e-09,,
1810,,6.520000000000001e-09,,
1811,,6.54e-09,,
1812,,6.5699999999999994e-09,,
1813,,6.59e-09,,
1814,,6.61e-09,,
1815,,6.63e-09,,
1816,,6.65e-09,,
1817,,6.6699999999999995e-09,,
1818,,6.7000000000000004e-09,,
1819,,6.72e-09,,
1820,,6.7399999999999995e-09,,
1821,,6.76e-09,,
1822,,6.78e-09,,
1823,,6.81e-09,,
1824,,6.83e-09,,
1825,,6.849999999999999e-09,,
1826,,6.8700000000000005e-09,,
1827,,6.9e-09,,
1828,,6.92e-09,,
1829,,6.94e-09,,
1830,,6.96e-09,,
1831,,6.99e-09,,
1832,,7.0099999999999996e-09,,
1833,,7.03e-09,,
1834,,7.06e-09,,
1835,,7.08e-09,,
1836,,7.1e-09,,
1837,,7.13e-09,,
1838,,7.15e-09,,
1839,,7.17e-09,,
1840,,7.2e-09,,
1841,,7.22e-09,,
1842,,7.24e-09,,
1843,,7.27e-09,,
1844,,7.2899999999999994e-09,,
1845,,7.32e-09,,
1846,,7.34e-09,,
1847,,7.36e-09,,
1848,,7.39e-09,,
1849,,7.41e-09,,
1850,,7.44e-09,,
1851,,7.46e-09,,
1852,,7.49e-09,,
1853,,7.51e-09,,
1854,,7.54e-09,,
1855,,7.56e-09,,
1856,,7.58e-09,,
1857,,7.61e-09,,
1858,,7.63e-09,,
1859,,7.659999999999999e-09,,
1860,,7.68e-09,,
1861,,7.710000000000001e-09,,
1862,,7.74e-09,,
1863,,7.76e-09,,
1864,,7.79e-09,,
1865,,7.82e-09,,
1866,,7.84e-09,,
1867,,7.869999999999999e-09,,
1868,,7.900000000000001e-09,,
1869,,7.92e-09,,
1870,,7.95e-09,,
1871,,7.98e-09,,
1872,,7.999999999999999e-09,,
1873,,8.03e-09,,
1874,,8.06e-09,,
1875,,8.09e-09,,
1876,,8.11e-09,,
1877,,8.14e-09,,
1878,,8.17e-09,,
1879,,8.199999999999999e-09,,
1880,,8.219999999999998e-09,,
1881,,8.250000000000001e-09,,
1882,,8.28e-09,,
1883,,8.31e-09,,
1884,,8.34e-09,,
1885,,8.36e-09,,
1886,,8.39e-09,,
1887,,8.42e-09,,
1888,,8.450000000000001e-09,,
1889,,8.48e-09,,
1890,,8.51e-09,,
1891,,8.539999999999999e-09,,
1892,,8.57e-09,,
1893,,8.590000000000001e-09,,
1894,,8.62e-09,,
1895,,8.65e-09,,
1896,,8.68e-09,,
1897,,8.71e-09,,
1898,,8.74e-09,,
1899,,8.77e-09,,
1900,,8.800000000000001e-09,,
1901,,8.83e-09,,
1902,,8.86e-09,,
1903,,8.889999999999999e-09,,
1904,,8.92e-09,,
1905,,8.95e-09,,
1906,,8.98e-09,,
1907,,9.010000000000001e-09,,
1908,,9.04e-09,,
1909,,9.07e-09,,
1910,,9.099999999999999e-09,,
1911,,9.109999999999999e-09,,
1912,,9.109999999999999e-09,,
1913,,9.109999999999999e-09,,
1914,,9.109999999999999e-09,,
1915,,9.109999999999999e-09,,
1916,,9.109999999999999e-09,,
1917,,9.120000000000002e-09,,
1918,,9.120000000000002e-09,,
1919,,9.120000000000002e-09,,
1920,,9.120000000000002e-09,,
1921,,9.120000000000002e-09,,
1922,,9.130000000000001e-09,,
1923,,9.130000000000001e-09,,
1924,,9.130000000000001e-09,,
1925,,9.130000000000001e-09,,
1926,,9.130000000000001e-09,,
1927,,9.130000000000001e-09,,
1928,,4.53e-05,,
1929,,4.9000000000000005e-05,,
1930,,4.5900000000000004e-05,,
1931,,4.08e-05,,
1932,,3.52e-05,,
1933,,3.57e-05,,
1934,,4.35e-05,,
1935,,4.96e-05,,
1936,,5.59e-05,,
1937,,5.92e-05,,
1938,,6.37e-05,,
1939,,4.78e-05,,
1940,,3.65e-05,,
1941,,5.22e-05,,
1942,,4.25e-05,,
1943,,4.5199999999999994e-05,,
1944,,2.31e-05,,
1945,,2.16e-05,,
1946,,3.89e-05,,
1947,,4.65e-05,,
1948,,6.110000000000001e-05,,
1949,,7.09e-05,,
1950,,8.23e-05,,
1951,,9.16e-05,,
1952,,9.810000000000001e-05,,
1953,,0.00010899999999999999,,
1954,,0.00011700000000000001,,
1955,,0.000129,,
1956,,0.000135,,
1957,,0.00013800000000000002,,
1958,,0.00014000000000000001,,
1959,,0.000157,,
1960,,0.00016900000000000002,,
1961,,0.000184,,
1962,,0.000195,,
1963,,0.000202,,
1964,,0.00023,,
1965,,0.00023400000000000002,,
1966,,0.000246,,
1967,,0.000255,,
1968,,0.00027100000000000003,,
1969,,0.00028599999999999996,,
1970,0.00333,0.000481,4.7e-06,1.43e-06
1971,0.00347,0.00046100000000000004,4.7200000000000005e-06,1.49e-06
1972,0.0037400000000000003,0.00046800000000000005,4.87e-06,1.68e-06
1973,0.00415,0.000491,5.11e-06,1.74e-06
1974,0.00431,0.000501,5.31e-06,1.74e-06
1975,0.00421,0.00047799999999999996,5.5e-06,2.0500000000000003e-06
1976,0.00457,0.000508,5.6e-06,2.1099999999999997e-06
