year,IPC1,IPC2,IPC4,IPCMAG
1750,0.0562,0.0,0.0571,0.376
1751,0.056299999999999996,0.0,0.0572,0.377
1752,0.0564,0.0,0.0573,0.378
1753,0.0565,0.0,0.0574,0.379
1754,0.056600000000000004,0.0,0.0575,0.379
1755,0.0567,0.0,0.0576,0.38
1756,0.056799999999999996,0.0,0.0577,0.381
1757,0.0569,0.0,0.0578,0.381
1758,0.057,0.0,0.058,0.382
1759,0.0571,0.0,0.0581,0.383
1760,0.0572,0.0,0.0582,0.383
1761,0.0573,0.0,0.0583,0.384
1762,0.0574,0.0,0.0584,0.385
1763,0.0575,0.0,0.0585,0.386
1764,0.0576,0.0,0.0586,0.386
1765,0.0577,0.0,0.0587,0.387
1766,0.0578,0.0,0.0588,0.388
1767,0.0579,0.0,0.0589,0.388
1768,0.058,0.0,0.059,0.389
1769,0.0581,0.0,0.0591,0.39
1770,0.0582,0.0,0.0592,0.391
1771,0.0583,0.0,0.0594,0.391
1772,0.0584,0.0,0.0595,0.392
1773,0.0585,0.0,0.0596,0.393
1774,0.0586,0.0,0.0597,0.393
1775,0.0587,0.0,0.0598,0.394
1776,0.0589,0.0,0.0599,0.395
1777,0.059,0.0,0.06,0.396
1778,0.0591,0.0,0.0601,0.396
1779,0.0592,0.0,0.060200000000000004,0.397
1780,0.0593,0.0,0.0603,0.398
1781,0.0594,0.0,0.0605,0.398
1782,0.0595,0.0,0.0606,0.399
1783,0.0596,0.0,0.060700000000000004,0.4
1784,0.0597,0.0,0.0608,0.401
1785,0.0598,0.0,0.060899999999999996,0.401
1786,0.0599,0.0,0.061,0.402
1787,0.06,0.0,0.0611,0.403
1788,0.0601,0.0,0.061200000000000004,0.404
1789,0.060200000000000004,0.0,0.0613,0.404
1790,0.0603,0.0,0.0615,0.405
1791,0.060399999999999995,0.0,0.0616,0.406
1792,0.0605,0.0,0.061700000000000005,0.407
1793,0.0606,0.0,0.061799999999999994,0.407
1794,0.060700000000000004,0.0,0.0619,0.408
1795,0.0608,0.0,0.062,0.409
1796,0.061,0.0,0.0621,0.41
1797,0.0611,0.0,0.062299999999999994,0.41
1798,0.061200000000000004,0.0,0.0624,0.411
1799,0.0613,0.0,0.0625,0.412
1800,0.061399999999999996,0.0,0.0626,0.413
1801,0.0615,0.0,0.0627,0.413
1802,0.0616,0.0,0.0628,0.414
1803,0.061700000000000005,0.0,0.0629,0.415
1804,0.061799999999999994,0.0,0.0631,0.416
1805,0.0619,0.0,0.0632,0.416
1806,0.062,0.0,0.0633,0.417
1807,0.0621,0.0,0.0634,0.418
1808,0.062200000000000005,0.0,0.0635,0.419
1809,0.062299999999999994,0.0,0.0636,0.419
1810,0.0625,0.0,0.0638,0.42
1811,0.063,0.0,0.0643,0.424
1812,0.0635,0.0,0.0649,0.428
1813,0.06409999999999999,0.0,0.0654,0.431
1814,0.06459999999999999,0.0,0.066,0.435
1815,0.06509999999999999,0.0,0.0665,0.439
1816,0.06570000000000001,0.0,0.06709999999999999,0.442
1817,0.06620000000000001,0.0,0.0676,0.446
1818,0.06670000000000001,0.0,0.0682,0.449
1819,0.0673,0.0,0.0687,0.453
1820,0.0678,0.0,0.0693,0.457
1821,0.0684,0.0,0.0699,0.461
1822,0.069,0.0,0.0705,0.465
1823,0.0696,0.0,0.0711,0.469
1824,0.0701,0.0,0.0717,0.473
1825,0.0707,0.0,0.0723,0.477
1826,0.0713,0.0,0.0729,0.481
1827,0.0719,0.0,0.0735,0.485
1828,0.0725,0.0,0.0741,0.489
1829,0.073,0.0,0.0747,0.493
1830,0.0736,0.0,0.07529999999999999,0.497
1831,0.0742,0.0,0.076,0.501
1832,0.07490000000000001,0.0,0.07659999999999999,0.505
1833,0.0755,0.0,0.0773,0.509
1834,0.0761,0.0,0.07790000000000001,0.514
1835,0.0768,0.0,0.07859999999999999,0.518
1836,0.07740000000000001,0.0,0.0793,0.522
1837,0.078,0.0,0.0799,0.527
1838,0.0787,0.0,0.08059999999999999,0.531
1839,0.0793,0.0,0.08120000000000001,0.535
1840,0.0799,0.0,0.0819,0.54
1841,0.08059999999999999,0.0,0.08259999999999999,0.544
1842,0.0813,0.0,0.0833,0.549
1843,0.082,0.0,0.084,0.554
1844,0.08259999999999999,0.0,0.0847,0.558
1845,0.0833,0.0,0.0854,0.563
1846,0.084,0.0,0.0861,0.568
1847,0.0847,0.0,0.0869,0.573
1848,0.0854,0.0,0.0876,0.577
1849,0.0861,0.0,0.0883,0.582
1850,0.0867,0.0,0.089,0.587
1851,0.0877,0.0,0.08979999999999999,0.592
1852,0.0887,0.0,0.0905,0.597
1853,0.0897,0.0,0.09129999999999999,0.602
1854,0.0907,0.0,0.09209999999999999,0.607
1855,0.0917,0.0,0.09290000000000001,0.612
1856,0.0927,0.0,0.09359999999999999,0.617
1857,0.0937,0.0,0.09440000000000001,0.622
1858,0.0948,0.0,0.0952,0.627
1859,0.0958,0.0,0.096,0.633
1860,0.0968,0.0,0.09670000000000001,0.638
1861,0.0975,0.0,0.09720000000000001,0.64
1862,0.09820000000000001,0.0,0.09759999999999999,0.643
1863,0.132,0.0,0.098,0.646
1864,0.133,0.0,0.0984,0.649
1865,0.134,0.0,0.0988,0.651
1866,0.134,0.0,0.0993,0.654
1867,0.135,0.0,0.0997,0.657
1868,0.136,0.0,0.1,0.66
1869,0.137,0.0,0.101,0.663
1870,0.141,0.0,0.101,0.665
1871,0.142,0.0,0.101,0.668
1872,0.143,0.0,0.102,0.671
1873,0.143,0.0,0.102,0.674
1874,0.144,0.0,0.103,0.677
1875,0.145,0.0,0.103,0.68
1876,0.145,0.0,0.104,0.683
1877,0.146,0.0,0.104,0.686
1878,0.147,0.0,0.104,0.688
1879,0.147,0.0,0.105,0.691
1880,0.148,0.0,0.105,0.694
1881,0.149,0.0,0.106,0.7
1882,0.151,0.0,0.107,0.706
1883,0.152,0.0,0.108,0.712
1884,0.153,0.0,0.109,0.718
1885,0.155,0.0,0.11,0.724
1886,0.156,0.0,0.111,0.73
1887,0.157,0.0,0.112,0.736
1888,0.159,0.0,0.113,0.742
1889,0.16,0.0,0.113,0.748
1890,0.161,0.0,0.114,0.754
1891,0.163,0.0,0.115,0.76
1892,0.164,0.0,0.116,0.766
1893,0.166,0.0,0.117,0.772
1894,0.167,0.0,0.118,0.778
1895,0.168,0.0,0.119,0.784
1896,0.17,0.0,0.12,0.79
1897,0.171,0.0,0.121,0.795
1898,0.172,0.0,0.122,0.801
