year,IPC1,IPC4,IPCMAG
1750,8.13e-07,1.54e-05,3.3e-05
1751,8.18e-07,1.55e-05,3.32e-05
1752,8.22e-07,1.56e-05,3.33e-05
1753,8.26e-07,1.57e-05,3.35e-05
1754,8.3e-07,1.58e-05,3.37e-05
1755,8.35e-07,1.58e-05,3.39e-05
1756,8.39e-07,1.59e-05,3.4e-05
1757,8.43e-07,1.6e-05,3.4200000000000005e-05
1758,8.47e-07,1.61e-05,3.44e-05
1759,8.51e-07,1.62e-05,3.46e-05
1760,8.56e-07,1.62e-05,3.47e-05
1761,8.6e-07,1.63e-05,3.49e-05
1762,8.64e-07,1.6400000000000002e-05,3.51e-05
1763,8.69e-07,1.65e-05,3.53e-05
1764,8.729999999999999e-07,1.66e-05,3.5499999999999996e-05
1765,8.78e-07,1.67e-05,3.56e-05
1766,8.82e-07,1.68e-05,3.5799999999999996e-05
1767,8.86e-07,1.68e-05,3.5999999999999994e-05
1768,8.91e-07,1.6899999999999997e-05,3.6200000000000006e-05
1769,8.95e-07,1.7e-05,3.6400000000000004e-05
1770,9e-07,1.7100000000000002e-05,3.66e-05
1771,9.039999999999999e-07,1.72e-05,3.68e-05
1772,9.09e-07,1.73e-05,3.69e-05
1773,9.14e-07,1.74e-05,3.71e-05
1774,9.179999999999999e-07,1.7500000000000002e-05,3.73e-05
1775,9.23e-07,1.76e-05,3.75e-05
1776,9.27e-07,1.76e-05,3.7699999999999995e-05
1777,9.32e-07,1.77e-05,3.7900000000000006e-05
1778,9.37e-07,1.78e-05,3.8100000000000005e-05
1779,9.41e-07,1.7899999999999998e-05,3.83e-05
1780,9.46e-07,1.7999999999999997e-05,3.85e-05
1781,9.51e-07,1.8100000000000003e-05,3.87e-05
1782,9.56e-07,1.8200000000000002e-05,3.89e-05
1783,9.600000000000001e-07,1.83e-05,3.91e-05
1784,9.65e-07,1.84e-05,3.93e-05
1785,9.7e-07,1.85e-05,3.95e-05
1786,9.75e-07,1.8599999999999998e-05,3.9699999999999996e-05
1787,9.8e-07,1.87e-05,3.99e-05
1788,9.849999999999999e-07,1.88e-05,4.01e-05
1789,9.89e-07,1.89e-05,4.0300000000000004e-05
1790,9.940000000000001e-07,1.9e-05,4.05e-05
1791,9.99e-07,1.91e-05,4.07e-05
1792,1e-06,1.92e-05,4.09e-05
1793,1.01e-06,1.93e-05,4.12e-05
1794,1.01e-06,1.94e-05,4.14e-05
1795,1.02e-06,1.95e-05,4.1599999999999995e-05
1796,1.02e-06,1.95e-05,4.18e-05
1797,1.03e-06,1.96e-05,4.2000000000000004e-05
1798,1.03e-06,1.9699999999999998e-05,4.22e-05
1799,1.04e-06,1.98e-05,4.24e-05
1800,1.04e-06,1.9900000000000003e-05,4.26e-05
1801,1.05e-06,2.01e-05,4.29e-05
1802,1.06e-06,2.02e-05,4.31e-05
1803,1.06e-06,2.03e-05,4.3299999999999995e-05
1804,1.07e-06,2.04e-05,4.35e-05
1805,1.07e-06,2.05e-05,4.38e-05
1806,1.08e-06,2.06e-05,4.4e-05
1807,1.08e-06,2.07e-05,4.4200000000000004e-05
1808,1.09e-06,2.0799999999999997e-05,4.44e-05
1809,1.09e-06,2.09e-05,4.4699999999999996e-05
1810,1.1e-06,2.1000000000000002e-05,4.49e-05
1811,1.1e-06,2.11e-05,4.51e-05
1812,1.1100000000000002e-06,2.12e-05,4.5400000000000006e-05
1813,1.1199999999999999e-06,2.13e-05,4.5600000000000004e-05
1814,1.1199999999999999e-06,2.1499999999999997e-05,4.5900000000000004e-05
1815,1.13e-06,2.16e-05,4.61e-05
1816,1.13e-06,2.17e-05,4.6399999999999996e-05
1817,1.1399999999999999e-06,2.18e-05,4.66e-05
1818,1.1399999999999999e-06,2.19e-05,4.6899999999999995e-05
1819,1.15e-06,2.2e-05,4.71e-05
1820,1.16e-06,2.22e-05,4.74e-05
1821,1.16e-06,2.23e-05,4.7600000000000005e-05
1822,1.17e-06,2.24e-05,4.79e-05
1823,1.17e-06,2.2499999999999998e-05,4.82e-05
1824,1.1800000000000001e-06,2.2700000000000003e-05,4.84e-05
1825,1.19e-06,2.2800000000000002e-05,4.87e-05
1826,1.19e-06,2.29e-05,4.9000000000000005e-05
1827,1.2e-06,2.3e-05,4.92e-05
1828,1.2e-06,2.3199999999999998e-05,4.9500000000000004e-05
1829,1.2099999999999998e-06,2.33e-05,4.98e-05
1830,1.22e-06,2.34e-05,5e-05
1831,1.22e-06,2.35e-05,5.0299999999999996e-05
1832,1.2299999999999999e-06,2.37e-05,5.06e-05
1833,1.24e-06,2.3800000000000003e-05,5.0799999999999995e-05
1834,1.24e-06,2.39e-05,5.11e-05
1835,1.25e-06,2.4e-05,5.14e-05
1836,1.26e-06,2.42e-05,5.17e-05
1837,1.26e-06,2.4299999999999998e-05,5.2e-05
1838,1.2700000000000001e-06,2.44e-05,5.22e-05
1839,1.2700000000000001e-06,2.46e-05,5.2499999999999995e-05
1840,1.28e-06,2.47e-05,5.28e-05
1841,1.29e-06,2.48e-05,5.31e-05
1842,1.29e-06,2.5e-05,5.3400000000000004e-05
1843,1.2999999999999998e-06,2.51e-05,5.37e-05
1844,1.31e-06,2.52e-05,5.4e-05
1845,1.31e-06,2.5399999999999997e-05,5.43e-05
1846,1.32e-06,2.55e-05,5.4600000000000006e-05
1847,1.33e-06,2.57e-05,5.4800000000000004e-05
1848,1.33e-06,2.58e-05,5.5100000000000004e-05
1849,1.34e-06,2.59e-05,5.54e-05
1850,1.35e-06,2.61e-05,5.57e-05
1851,1.4e-06,2.62e-05,5.6e-05
1852,1.4499999999999999e-06,2.64e-05,5.63e-05
1853,1.5e-06,2.65e-05,5.67e-05
1854,1.55e-06,2.66e-05,5.7e-05
1855,1.61e-06,2.68e-05,5.73e-05
1856,1.66e-06,2.69e-05,5.76e-05
1857,1.72e-06,2.7099999999999998e-05,5.79e-05
1858,1.78e-06,2.7199999999999997e-05,5.82e-05
1859,1.85e-06,2.7400000000000002e-05,5.8500000000000006e-05
